asvLen	totReads	numSamps
ASV.120	119	17	3
ASV.121	88	17	2
ASV.122	235	16	1
ASV.123	55	16	1
ASV.124	104	16	3
ASV.125	32	16	2
ASV.126	130	16	2
ASV.127	88	16	1
ASV.128	56	15	1
ASV.129	71	15	1
ASV.130	55	15	1
ASV.131	100	15	2
ASV.133	158	15	2
ASV.134	88	14	1
ASV.135	52	14	2
ASV.136	131	14	2
ASV.137	77	14	2
ASV.138	106	13	1
ASV.139	131	13	1
ASV.140	61	13	2
ASV.142	63	13	2
ASV.143	154	13	1
ASV.144	74	13	1
ASV.145	126	12	1
ASV.146	122	12	1
ASV.147	112	12	1
ASV.148	132	12	1
ASV.149	124	12	1
ASV.150	67	12	1
ASV.151	93	12	1
ASV.152	59	12	2
ASV.154	89	12	2
ASV.155	46	12	1
ASV.156	257	11	1
ASV.157	75	11	2
ASV.158	361	11	1
ASV.159	164	11	1
ASV.160	124	11	1
ASV.161	39	10	1
ASV.162	139	10	2
ASV.163	88	10	2
ASV.164	77	10	1
ASV.165	111	10	1
ASV.166	88	10	1
ASV.167	71	10	1
ASV.168	65	10	1
ASV.169	83	10	1
ASV.170	132	9	1
ASV.171	78	9	1
ASV.172	94	9	1
ASV.173	65	9	1
ASV.174	36	9	1
ASV.175	106	9	1
ASV.176	88	9	2
ASV.177	223	9	1
ASV.178	42	9	2
ASV.179	100	9	2
ASV.180	42	9	1
ASV.181	167	8	1
ASV.182	90	8	1
ASV.183	111	8	1
ASV.184	196	8	1
ASV.185	131	8	1
ASV.186	71	8	1
ASV.187	67	8	1
ASV.188	48	8	1
ASV.189	108	8	1
ASV.190	79	8	1
ASV.191	70	8	1
ASV.192	37	8	2
ASV.194	68	8	1
ASV.195	68	8	2
ASV.196	189	8	1
ASV.197	89	8	2
ASV.198	131	8	1
ASV.199	201	7	1
ASV.200	87	7	1
ASV.201	70	7	1
ASV.202	153	7	1
ASV.203	60	7	1
ASV.204	55	7	1
ASV.205	84	7	2
ASV.206	77	7	1
ASV.207	32	7	1
ASV.208	111	7	1
ASV.209	51	7	1
ASV.210	51	7	1
ASV.211	77	7	1
ASV.212	139	7	1
ASV.213	167	7	1
ASV.214	125	7	1
ASV.216	111	7	1
ASV.217	60	6	1
ASV.218	51	6	1
ASV.219	94	6	1
ASV.220	68	6	1
ASV.221	72	6	1
ASV.222	328	6	1
ASV.223	62	6	1
ASV.224	150	6	1
ASV.225	156	6	1
ASV.226	221	6	1
ASV.227	58	6	1
ASV.228	119	6	2
ASV.229	99	6	1
ASV.230	118	6	1
ASV.231	121	6	1
ASV.232	87	6	1
ASV.233	131	6	1
ASV.234	87	6	2
ASV.235	118	6	1
ASV.236	72	6	2
ASV.237	119	6	1
ASV.238	205	6	1
ASV.239	116	6	1
ASV.240	64	6	1
ASV.241	34	6	2
ASV.242	65	6	1
ASV.243	98	6	2
ASV.245	89	6	1
ASV.246	194	6	1
ASV.247	51	6	1
ASV.248	165	6	1
ASV.249	100	6	1
ASV.250	93	6	1
ASV.251	71	5	1
ASV.252	64	5	1
ASV.253	68	5	1
ASV.254	38	5	1
ASV.255	43	5	1
ASV.256	88	5	1
ASV.257	125	5	1
ASV.258	258	5	1
ASV.259	93	5	1
ASV.260	138	5	1
ASV.261	203	5	1
ASV.262	86	5	1
ASV.263	52	5	1
ASV.264	151	5	1
ASV.265	165	5	1
ASV.266	40	5	1
ASV.267	84	5	1
ASV.268	37	5	1
ASV.269	52	5	1
ASV.270	48	5	2
ASV.271	51	5	2
ASV.272	66	5	1
ASV.273	153	5	1
ASV.274	67	5	1
ASV.275	76	5	1
ASV.276	88	5	1
ASV.277	139	5	1
ASV.279	77	5	1
ASV.280	103	5	1
ASV.281	149	5	1
ASV.282	31	5	1
ASV.283	123	5	1
ASV.284	82	5	1
ASV.285	173	5	1
ASV.286	40	4	1
ASV.287	41	4	1
ASV.288	67	4	1
ASV.289	103	4	1
ASV.290	67	4	1
ASV.291	60	4	1
ASV.292	52	4	1
ASV.293	88	4	1
ASV.294	139	4	1
ASV.295	130	4	1
ASV.296	131	4	1
ASV.297	55	4	1
ASV.298	39	4	1
ASV.299	101	4	1
ASV.300	145	4	1
ASV.301	69	4	1
ASV.302	104	4	1
ASV.303	35	4	1
ASV.304	73	4	1
ASV.305	82	4	1
ASV.306	88	4	1
ASV.307	137	4	1
ASV.308	59	4	1
ASV.309	81	4	1
ASV.310	49	4	1
ASV.311	94	4	1
ASV.312	58	4	1
ASV.313	183	4	1
ASV.314	51	4	1
ASV.315	105	4	1
ASV.316	111	4	1
ASV.317	150	4	1
ASV.318	62	4	1
ASV.319	92	4	1
ASV.320	199	4	1
ASV.321	62	4	1
ASV.322	39	4	1
ASV.323	67	4	1
ASV.324	32	4	1
ASV.325	133	4	1
ASV.326	108	4	1
ASV.327	179	4	1
ASV.328	75	4	1
ASV.329	76	4	1
ASV.330	104	4	1
ASV.332	202	4	1
ASV.333	67	4	1
ASV.334	63	4	1
ASV.335	77	4	1
ASV.336	82	4	1
ASV.337	103	4	1
ASV.338	175	4	1
ASV.339	83	4	1
ASV.340	88	4	1
ASV.341	38	4	1
ASV.342	91	4	1
ASV.344	208	4	1
ASV.345	170	4	1
ASV.346	75	4	1
ASV.347	76	4	1
ASV.348	139	4	1
ASV.349	118	4	1
ASV.350	206	4	1
ASV.351	70	4	1
ASV.352	42	4	1
ASV.353	100	4	1
ASV.354	131	4	1
ASV.355	88	4	1
ASV.357	56	4	1
ASV.358	177	4	1
ASV.359	138	4	1
ASV.360	95	3	1
ASV.361	51	3	1
ASV.362	137	3	1
ASV.363	82	3	1
ASV.364	116	3	1
ASV.365	100	3	1
ASV.366	126	3	1
ASV.367	128	3	1
ASV.368	91	3	1
ASV.369	173	3	1
ASV.370	137	3	1
ASV.371	58	3	1
ASV.372	41	3	1
ASV.373	170	3	1
ASV.374	64	3	1
ASV.375	37	3	1
ASV.376	38	3	1
ASV.377	116	3	1
ASV.378	116	3	1
ASV.380	102	3	1
ASV.381	150	3	1
ASV.382	91	3	1
ASV.383	85	3	1
ASV.384	76	3	1
ASV.385	108	3	1
ASV.386	71	3	1
ASV.388	100	3	1
ASV.389	87	3	1
ASV.390	88	3	1
ASV.391	46	3	1
ASV.392	75	3	1
ASV.393	70	3	1
ASV.394	58	3	1
ASV.395	71	3	1
ASV.396	46	3	1
ASV.397	43	3	1
ASV.398	51	3	1
ASV.399	133	3	1
ASV.401	122	3	1
ASV.402	63	3	1
ASV.403	122	3	1
ASV.404	130	3	1
ASV.405	72	3	1
ASV.406	55	3	1
ASV.407	115	3	1
ASV.408	107	3	1
ASV.409	105	3	1
ASV.410	123	3	1
ASV.411	45	3	1
ASV.412	61	3	1
ASV.413	85	3	1
ASV.414	76	3	1
ASV.415	78	3	1
ASV.416	191	3	1
ASV.417	54	3	1
ASV.418	100	3	1
ASV.419	130	3	1
ASV.420	133	3	1
ASV.421	70	3	1
ASV.422	81	3	1
ASV.423	107	3	1
ASV.424	75	3	1
ASV.425	152	3	1
ASV.426	79	3	1
ASV.427	72	3	1
ASV.428	121	3	1
ASV.429	43	3	1
ASV.430	115	3	1
ASV.431	155	3	1
ASV.432	215	3	1
ASV.433	156	3	1
ASV.435	89	3	1
ASV.436	42	3	1
ASV.437	80	3	1
ASV.438	120	3	1
ASV.439	71	3	1
ASV.440	158	3	1
ASV.441	85	3	1
ASV.442	44	3	1
ASV.443	48	3	1
ASV.444	165	3	1
ASV.445	55	3	1
ASV.446	45	3	1
ASV.447	40	3	1
ASV.448	113	3	1
ASV.449	87	3	1
ASV.450	73	3	1
ASV.451	59	3	1
ASV.452	172	3	1
ASV.453	83	3	1
ASV.454	95	3	1
ASV.455	63	2	1
ASV.456	135	2	1
ASV.457	182	2	1
ASV.458	70	2	1
ASV.459	86	2	1
ASV.460	126	2	1
ASV.461	188	2	1
ASV.462	117	2	1
ASV.463	57	2	1
ASV.464	81	2	1
ASV.465	82	2	1
ASV.466	176	2	1
ASV.467	56	2	1
ASV.468	70	2	1
ASV.469	102	2	1
ASV.470	79	2	1
ASV.471	176	2	1
ASV.472	75	2	1
ASV.473	117	2	1
ASV.474	55	2	1
ASV.475	94	2	1
ASV.476	58	2	1
ASV.477	72	2	1
ASV.478	99	2	1
ASV.479	164	2	1
ASV.480	115	2	1
ASV.481	71	2	1
ASV.482	133	2	1
ASV.483	99	2	1
ASV.484	169	2	1
ASV.485	43	2	1
ASV.486	64	2	1
ASV.487	166	2	1
ASV.488	98	2	1
ASV.489	91	2	1
ASV.490	103	2	1
ASV.491	105	2	1
ASV.492	169	2	1
ASV.493	184	2	1
ASV.494	134	2	1
ASV.495	68	2	1
ASV.496	68	2	1
ASV.497	121	2	1
ASV.498	91	2	1
ASV.499	43	2	1
ASV.500	153	2	1
ASV.501	68	2	1
ASV.502	188	2	1
ASV.503	89	2	1
ASV.504	48	2	1
ASV.505	127	2	1
ASV.506	141	2	1
ASV.507	85	2	1
ASV.508	77	2	1
ASV.509	146	2	1
ASV.510	100	2	1
ASV.511	85	2	1
ASV.512	99	2	1
ASV.513	104	2	1
ASV.514	71	2	1
ASV.515	55	2	1
ASV.516	121	2	1
ASV.517	110	2	1
ASV.518	106	2	1
ASV.519	72	2	1
ASV.520	137	2	1
ASV.521	94	2	1
ASV.522	74	2	1
ASV.523	71	2	1
ASV.524	57	2	1
ASV.525	98	2	1
ASV.526	89	2	1
ASV.527	71	2	1
ASV.529	75	2	1
ASV.530	61	2	1
ASV.531	47	2	1
ASV.532	166	2	1
ASV.533	88	2	1
ASV.534	49	2	1
ASV.535	44	2	1
ASV.536	126	2	1
ASV.537	56	2	1
ASV.538	155	2	1
ASV.539	122	2	1
ASV.540	150	2	1
ASV.541	76	2	1
ASV.542	52	2	1
ASV.543	79	2	1
ASV.544	146	2	1
ASV.545	55	2	1
ASV.546	83	2	1
ASV.547	105	2	1
ASV.548	101	2	1
ASV.549	81	2	1
ASV.550	112	2	1
ASV.551	54	2	1
ASV.552	121	2	1
ASV.553	127	2	1
ASV.554	58	2	1
ASV.555	72	2	1
ASV.556	111	2	1
ASV.557	47	2	1
ASV.558	93	2	1
ASV.559	155	2	1
ASV.560	118	2	1
ASV.561	203	2	1
ASV.562	81	2	1
ASV.563	65	2	1
ASV.564	88	2	1
ASV.565	45	2	1
ASV.566	54	2	1
ASV.567	59	2	1
ASV.568	108	2	1
ASV.569	72	2	1
ASV.570	61	2	1
ASV.571	79	2	1
ASV.572	122	2	1
ASV.573	54	2	1
ASV.574	49	2	1
ASV.575	129	2	1
ASV.576	175	2	1
ASV.577	68	2	1
ASV.578	64	2	1
ASV.579	96	2	1
ASV.580	87	2	1
ASV.581	83	2	1
ASV.582	188	2	1
ASV.583	175	2	1
ASV.584	101	2	1
ASV.585	43	2	1
ASV.586	140	2	1
ASV.587	80	2	1
ASV.588	106	2	1
ASV.589	74	2	1
ASV.590	67	2	1
ASV.591	144	2	1
ASV.592	120	2	1
ASV.593	127	2	1
ASV.594	55	2	1
ASV.595	106	2	1
ASV.596	163	2	1
ASV.597	42	2	1
ASV.598	63	2	1
ASV.599	158	2	1
ASV.600	80	2	1
ASV.601	45	2	1
ASV.602	86	2	1
ASV.603	94	2	1
ASV.604	162	2	1
ASV.605	150	2	1
ASV.606	112	2	1
