asvLen	totReads	numSamps
ASV.150	387	5	1
ASV.151	70	5	1
ASV.152	166	5	1
ASV.153	101	5	1
ASV.154	49	5	1
ASV.155	101	5	1
ASV.156	60	5	1
ASV.157	205	5	1
ASV.158	65	5	1
ASV.159	88	4	1
ASV.160	133	4	1
ASV.161	49	4	1
ASV.162	96	4	1
ASV.163	48	4	1
ASV.164	97	4	1
ASV.165	213	4	1
ASV.166	35	4	1
ASV.167	53	4	1
ASV.168	59	4	1
ASV.169	65	4	1
ASV.170	88	4	1
ASV.171	118	4	1
ASV.172	64	4	1
ASV.173	88	4	1
ASV.174	128	4	1
ASV.175	119	4	1
ASV.176	107	4	1
ASV.177	105	4	1
ASV.178	120	4	1
ASV.179	58	4	1
ASV.180	104	4	1
ASV.181	93	4	1
ASV.182	55	4	1
ASV.184	76	3	1
ASV.185	58	3	1
ASV.186	52	3	1
ASV.187	82	3	1
ASV.188	47	3	1
ASV.189	65	3	1
ASV.190	199	3	1
ASV.191	88	3	1
ASV.192	123	3	1
ASV.193	67	3	1
ASV.194	43	3	1
ASV.196	66	3	1
ASV.197	79	3	1
ASV.198	133	3	1
ASV.199	56	3	1
ASV.200	71	3	1
ASV.201	100	3	1
ASV.202	69	3	1
ASV.203	48	3	1
ASV.204	212	3	1
ASV.205	65	3	1
ASV.206	56	3	1
ASV.207	48	3	1
ASV.208	36	3	1
ASV.209	155	3	1
ASV.210	46	3	1
ASV.211	124	3	1
ASV.214	61	3	1
ASV.216	155	3	1
ASV.217	52	3	1
ASV.218	88	3	1
ASV.219	71	3	1
ASV.220	113	3	1
ASV.221	95	3	1
ASV.222	77	3	1
ASV.223	94	3	1
ASV.224	35	3	1
ASV.225	69	3	1
ASV.226	51	3	1
ASV.227	55	3	1
ASV.228	98	3	1
ASV.229	75	3	1
ASV.230	58	3	1
ASV.231	111	3	1
ASV.232	37	3	1
ASV.233	114	3	1
ASV.234	43	3	1
ASV.235	113	2	1
ASV.236	54	2	1
ASV.237	94	2	1
ASV.238	60	2	1
ASV.239	100	2	1
ASV.240	175	2	1
ASV.241	129	2	1
ASV.242	104	2	1
ASV.243	70	2	1
ASV.244	54	2	1
ASV.245	69	2	1
ASV.246	106	2	1
ASV.247	65	2	1
ASV.248	82	2	1
ASV.249	119	2	1
ASV.250	55	2	1
ASV.251	89	2	1
ASV.252	83	2	1
ASV.253	106	2	1
ASV.254	83	2	1
ASV.255	73	2	1
ASV.256	58	2	1
ASV.257	39	2	1
ASV.258	82	2	1
ASV.259	106	2	1
ASV.260	146	2	1
ASV.261	76	2	1
ASV.262	76	2	1
ASV.263	84	2	1
ASV.264	61	2	1
ASV.265	91	2	1
ASV.266	88	2	1
ASV.267	56	2	1
ASV.268	67	2	1
ASV.269	126	2	1
ASV.270	90	2	1
ASV.271	74	2	1
ASV.272	130	2	1
ASV.273	66	2	1
ASV.274	89	2	1
ASV.275	84	2	1
ASV.276	114	2	1
ASV.277	64	2	1
ASV.278	41	2	1
ASV.279	76	2	1
ASV.280	97	2	1
ASV.281	89	2	1
ASV.282	64	2	1
ASV.283	134	2	1
ASV.284	63	2	1
ASV.285	67	2	1
ASV.286	109	2	1
ASV.287	67	2	1
ASV.288	57	2	1
ASV.289	153	2	1
ASV.290	91	2	1
ASV.291	104	2	1
ASV.292	79	2	1
ASV.293	94	2	1
ASV.294	76	2	1
ASV.295	105	2	1
ASV.296	105	2	1
