asvLen	totReads	numSamps
ASV.151	37	47	3
ASV.152	185	47	3
ASV.153	281	46	1
ASV.154	360	44	1
ASV.155	150	44	1
ASV.156	106	44	1
ASV.157	61	44	3
ASV.158	106	43	3
ASV.159	386	42	1
ASV.160	80	42	3
ASV.161	293	42	2
ASV.162	33	41	2
ASV.163	119	41	3
ASV.167	54	39	2
ASV.168	121	38	1
ASV.169	80	38	1
ASV.170	181	38	1
ASV.171	104	37	5
ASV.172	91	37	2
ASV.174	56	37	2
ASV.175	269	37	1
ASV.177	118	36	1
ASV.178	190	36	1
ASV.179	70	36	3
ASV.180	94	36	3
ASV.181	328	36	1
ASV.182	135	35	1
ASV.183	88	34	3
ASV.184	137	34	2
ASV.185	119	34	1
ASV.187	166	33	2
ASV.188	167	33	2
ASV.189	69	32	1
ASV.190	337	32	1
ASV.191	57	32	2
ASV.192	229	31	2
ASV.193	86	31	2
ASV.194	67	31	2
ASV.196	296	30	1
ASV.197	75	30	4
ASV.198	66	30	2
ASV.199	137	29	2
ASV.200	164	29	3
ASV.201	133	29	1
ASV.202	45	29	1
ASV.203	166	29	1
ASV.204	58	29	1
ASV.205	83	29	2
ASV.206	335	29	1
ASV.207	77	28	2
ASV.208	99	28	2
ASV.210	120	28	1
ASV.212	56	28	1
ASV.213	159	27	1
ASV.215	43	27	4
ASV.216	45	27	1
ASV.217	244	27	1
ASV.218	105	27	3
ASV.221	119	27	1
ASV.222	164	27	1
ASV.223	61	26	3
ASV.224	70	26	3
ASV.225	51	26	2
ASV.226	59	26	2
ASV.227	85	26	1
ASV.229	149	26	1
ASV.231	77	26	1
ASV.232	181	25	1
ASV.234	195	25	2
ASV.235	235	25	1
ASV.236	67	25	1
ASV.237	149	25	1
ASV.238	82	24	2
ASV.239	328	24	1
ASV.240	52	24	2
ASV.241	178	24	1
ASV.242	111	24	1
ASV.243	181	24	1
ASV.244	230	24	1
ASV.245	146	23	2
ASV.246	124	23	1
ASV.247	223	23	1
ASV.248	124	23	1
ASV.249	290	23	1
ASV.250	93	23	2
ASV.251	76	23	1
ASV.252	100	23	3
ASV.253	149	23	1
ASV.254	187	22	1
ASV.255	135	22	1
ASV.256	82	22	1
ASV.257	52	22	1
ASV.258	145	22	1
ASV.259	165	21	1
ASV.260	84	21	3
ASV.261	76	20	1
ASV.262	284	20	1
ASV.263	102	20	1
ASV.264	41	20	2
ASV.266	147	20	1
ASV.267	212	20	1
ASV.268	262	20	1
ASV.269	74	19	2
ASV.270	215	19	2
ASV.271	105	19	1
ASV.272	51	19	3
ASV.274	145	19	2
ASV.275	104	18	3
ASV.276	139	18	1
ASV.277	164	18	1
ASV.278	131	18	1
ASV.279	60	18	1
ASV.281	97	18	2
ASV.282	83	18	1
ASV.283	196	18	1
ASV.284	61	18	2
ASV.285	59	17	2
ASV.286	129	17	1
ASV.287	37	17	1
ASV.288	186	17	1
ASV.289	192	17	1
ASV.290	36	17	1
ASV.291	48	17	2
ASV.293	142	17	1
ASV.294	182	17	1
ASV.295	89	16	3
ASV.296	45	16	2
ASV.297	46	16	1
ASV.298	96	16	2
ASV.300	81	16	1
ASV.301	88	16	1
ASV.302	114	15	1
ASV.303	60	15	3
ASV.304	51	15	2
ASV.305	113	15	2
ASV.306	56	15	1
ASV.307	296	15	1
ASV.308	110	15	1
ASV.309	88	15	2
ASV.310	271	15	1
ASV.311	132	15	1
ASV.312	64	15	2
ASV.313	226	15	1
ASV.314	202	15	1
ASV.315	60	15	1
ASV.316	66	15	1
ASV.318	74	15	1
ASV.319	59	15	1
ASV.320	45	15	1
ASV.321	52	15	1
ASV.322	43	15	2
ASV.323	322	15	1
ASV.324	49	15	2
ASV.326	38	15	2
ASV.327	131	15	2
ASV.328	88	15	2
ASV.329	246	15	1
ASV.330	187	14	1
ASV.331	125	14	1
ASV.332	184	14	1
ASV.333	158	14	1
ASV.334	106	14	1
ASV.336	137	14	1
ASV.337	59	13	2
ASV.338	87	13	2
ASV.339	76	13	1
ASV.340	75	13	1
ASV.341	95	13	1
ASV.342	83	13	1
ASV.344	88	13	2
ASV.345	86	13	1
ASV.346	33	13	1
ASV.348	90	13	1
ASV.349	325	13	1
ASV.351	105	13	2
ASV.352	255	13	1
ASV.353	52	12	2
ASV.354	121	12	1
ASV.355	229	12	1
ASV.356	51	12	1
ASV.357	190	12	2
ASV.358	124	12	1
ASV.359	198	12	1
ASV.360	162	12	1
ASV.361	335	12	1
ASV.362	85	12	2
ASV.363	157	12	1
ASV.364	100	12	1
ASV.365	148	12	1
ASV.366	97	12	1
ASV.367	82	12	1
ASV.368	36	12	1
ASV.369	83	12	1
ASV.370	105	12	2
ASV.372	65	12	1
ASV.373	278	12	1
ASV.374	51	12	1
ASV.375	115	12	1
ASV.376	134	12	1
ASV.377	70	11	2
ASV.380	126	11	1
ASV.381	150	11	1
ASV.382	227	11	1
ASV.383	198	11	1
ASV.384	56	11	1
ASV.385	212	11	1
ASV.386	139	11	1
ASV.387	67	11	1
ASV.388	87	11	1
ASV.389	36	11	1
ASV.391	44	11	1
ASV.392	43	11	1
ASV.393	88	11	1
ASV.394	92	11	2
ASV.396	67	11	1
ASV.397	110	11	1
ASV.400	51	11	1
ASV.401	147	11	1
ASV.402	131	11	1
ASV.404	83	11	1
ASV.405	37	10	1
ASV.406	162	10	1
ASV.407	184	10	1
ASV.408	77	10	1
ASV.409	99	10	1
ASV.411	91	10	1
ASV.412	87	10	1
ASV.413	149	10	1
ASV.414	43	10	1
ASV.415	89	10	1
ASV.416	135	10	1
ASV.417	115	10	2
ASV.419	37	10	1
ASV.420	88	10	1
ASV.421	188	10	1
ASV.423	195	10	1
ASV.424	70	10	1
ASV.425	39	10	1
ASV.426	123	10	1
ASV.427	94	10	2
ASV.428	41	10	1
ASV.429	71	10	2
ASV.431	97	10	1
ASV.432	49	10	1
ASV.433	111	9	1
ASV.434	43	9	1
ASV.435	93	9	1
ASV.436	48	9	1
ASV.438	88	9	1
ASV.439	107	9	1
ASV.440	161	9	1
ASV.441	46	9	1
ASV.442	186	9	1
ASV.445	154	9	1
ASV.446	223	9	1
ASV.447	102	9	1
ASV.448	73	9	2
ASV.449	97	9	2
ASV.450	40	9	1
ASV.451	51	9	2
ASV.452	110	9	1
ASV.453	68	9	1
ASV.454	80	9	2
ASV.455	103	9	1
ASV.456	85	9	1
ASV.457	52	9	1
ASV.458	34	9	1
ASV.461	65	9	1
ASV.462	52	9	1
ASV.463	106	9	1
ASV.464	88	9	1
ASV.465	91	9	1
ASV.467	380	9	1
ASV.468	38	9	1
ASV.469	92	9	2
ASV.470	159	9	1
ASV.471	109	9	1
ASV.473	101	8	1
ASV.474	35	8	1
ASV.475	71	8	1
ASV.476	46	8	1
ASV.477	42	8	1
ASV.478	113	8	1
ASV.479	94	8	1
ASV.480	190	8	1
ASV.481	65	8	2
ASV.482	65	8	2
ASV.483	86	8	1
ASV.484	223	8	1
ASV.486	137	8	1
ASV.488	89	8	1
ASV.489	244	8	1
ASV.490	150	8	1
ASV.491	168	8	1
ASV.492	66	8	1
ASV.493	263	8	1
ASV.494	99	8	1
ASV.495	148	8	1
ASV.496	88	8	1
ASV.497	64	8	1
ASV.498	57	8	1
ASV.499	65	8	1
ASV.500	90	8	1
ASV.501	41	8	1
ASV.502	106	8	1
ASV.503	73	8	1
ASV.504	89	8	1
ASV.505	91	8	2
ASV.506	124	8	1
ASV.507	99	8	2
ASV.508	37	8	2
ASV.509	88	8	2
ASV.510	77	8	2
ASV.511	42	8	1
ASV.512	50	8	2
ASV.513	70	8	2
ASV.514	82	8	2
ASV.515	145	8	1
ASV.516	123	8	1
ASV.517	84	8	1
ASV.518	182	8	1
ASV.519	113	8	1
ASV.520	118	7	1
ASV.521	67	7	1
ASV.522	55	7	2
ASV.523	94	7	1
ASV.524	104	7	1
ASV.525	40	7	1
ASV.526	87	7	1
ASV.527	37	7	2
ASV.528	53	7	1
ASV.530	40	7	1
ASV.531	72	7	1
ASV.532	132	7	2
ASV.533	61	7	1
ASV.534	163	7	1
ASV.535	42	7	1
ASV.536	149	7	1
ASV.537	101	7	1
ASV.538	84	7	1
ASV.539	37	7	1
ASV.540	164	7	1
ASV.541	157	7	1
ASV.542	91	7	1
ASV.543	271	7	1
ASV.544	70	7	1
ASV.545	74	7	1
ASV.546	53	7	1
ASV.547	79	7	1
ASV.548	67	7	1
ASV.549	208	7	1
ASV.551	65	7	1
ASV.552	135	7	1
ASV.553	73	7	1
ASV.554	108	7	2
ASV.555	79	7	1
ASV.556	168	7	1
ASV.557	89	7	1
ASV.558	44	7	1
ASV.559	364	7	1
ASV.560	111	7	1
ASV.561	142	7	1
ASV.563	102	7	1
ASV.565	108	7	1
ASV.567	90	7	1
ASV.568	82	7	1
ASV.569	100	7	2
ASV.570	88	7	1
ASV.571	60	7	1
ASV.572	87	7	1
ASV.573	52	7	1
ASV.574	91	7	1
ASV.575	49	7	1
ASV.576	93	7	1
ASV.577	64	6	1
ASV.578	118	6	1
ASV.579	127	6	1
ASV.580	101	6	1
ASV.581	43	6	1
ASV.582	37	6	1
ASV.583	120	6	1
ASV.584	118	6	1
ASV.585	54	6	1
ASV.586	63	6	1
ASV.587	70	6	1
ASV.588	46	6	1
ASV.589	222	6	1
ASV.590	113	6	1
ASV.591	51	6	1
ASV.592	78	6	1
ASV.594	93	6	1
ASV.595	145	6	1
ASV.596	123	6	1
ASV.597	97	6	1
ASV.598	73	6	1
ASV.599	73	6	1
ASV.602	142	6	1
ASV.603	75	6	1
ASV.604	169	6	1
ASV.605	98	6	1
ASV.606	116	6	1
ASV.607	123	6	1
ASV.608	42	6	1
ASV.609	132	6	1
ASV.610	80	6	1
ASV.611	88	6	1
ASV.612	127	6	1
ASV.613	172	6	1
ASV.614	66	6	1
ASV.615	147	6	1
ASV.617	168	6	1
ASV.618	49	6	1
ASV.619	44	6	2
ASV.620	141	6	1
ASV.621	60	6	1
ASV.622	52	6	1
ASV.623	110	6	1
ASV.624	102	6	1
ASV.626	47	6	1
ASV.627	55	6	1
ASV.628	79	6	1
ASV.630	45	6	1
ASV.631	62	6	1
ASV.632	124	6	1
ASV.635	65	6	1
ASV.636	76	6	1
ASV.637	72	6	1
ASV.638	63	6	1
ASV.639	42	6	1
ASV.640	80	6	1
ASV.641	52	6	1
ASV.642	58	6	1
ASV.643	109	6	1
ASV.644	136	6	1
ASV.645	89	6	1
ASV.646	97	6	1
ASV.647	82	6	2
ASV.648	137	6	1
ASV.649	84	6	1
ASV.651	78	6	1
ASV.653	91	6	1
ASV.655	149	6	1
ASV.656	184	6	1
ASV.658	151	6	1
ASV.659	39	6	1
ASV.660	38	6	1
ASV.661	103	6	1
ASV.662	88	6	1
ASV.663	60	6	1
ASV.664	52	6	1
ASV.665	60	6	1
ASV.666	107	6	1
ASV.667	87	6	1
ASV.668	46	5	1
ASV.669	119	5	1
ASV.670	89	5	1
ASV.671	131	5	1
ASV.672	79	5	1
ASV.673	118	5	1
ASV.674	51	5	1
ASV.675	92	5	1
ASV.676	70	5	1
ASV.677	154	5	1
ASV.678	86	5	1
ASV.679	131	5	1
ASV.680	77	5	1
ASV.681	121	5	1
ASV.682	139	5	1
ASV.683	83	5	1
ASV.684	60	5	1
ASV.685	111	5	1
ASV.686	118	5	1
ASV.687	123	5	1
ASV.688	40	5	1
ASV.689	124	5	1
ASV.690	142	5	1
ASV.692	45	5	1
ASV.693	192	5	1
ASV.694	54	5	1
ASV.695	122	5	1
ASV.696	45	5	1
ASV.697	110	5	1
ASV.698	54	5	1
ASV.699	72	5	1
ASV.700	80	5	1
ASV.701	109	5	1
ASV.702	65	5	1
ASV.704	82	5	1
ASV.705	80	5	1
ASV.706	184	5	1
ASV.707	204	5	1
ASV.708	40	5	1
ASV.709	79	5	1
ASV.710	58	5	1
ASV.711	83	5	1
ASV.713	99	5	1
ASV.714	98	5	1
ASV.715	83	5	1
ASV.716	173	5	1
ASV.717	46	5	1
ASV.718	67	5	1
ASV.719	78	5	1
ASV.721	133	5	1
ASV.722	84	5	1
ASV.723	78	5	1
ASV.724	136	5	1
ASV.725	104	5	1
ASV.726	126	5	1
ASV.727	74	5	1
ASV.728	134	5	1
ASV.729	90	5	1
ASV.730	91	5	1
ASV.731	46	5	1
ASV.732	71	5	1
ASV.734	112	5	1
ASV.735	71	5	2
ASV.736	43	5	1
ASV.737	37	5	1
ASV.738	51	5	1
ASV.740	57	5	1
ASV.741	63	5	1
ASV.743	183	5	1
ASV.744	87	5	1
ASV.745	48	5	1
ASV.746	103	5	1
ASV.747	113	5	1
ASV.748	52	5	1
ASV.749	92	5	2
ASV.750	198	5	1
ASV.752	43	5	1
ASV.753	68	5	1
ASV.755	112	5	1
ASV.756	144	5	1
ASV.757	40	5	1
ASV.758	149	5	1
ASV.759	145	5	1
ASV.760	101	5	1
ASV.761	82	5	2
ASV.762	57	5	1
ASV.763	100	5	1
ASV.764	63	5	1
ASV.765	142	5	1
ASV.766	62	5	1
ASV.768	52	5	1
ASV.769	97	5	1
ASV.770	150	5	1
ASV.771	84	5	1
ASV.772	95	5	1
ASV.773	137	5	1
ASV.774	49	5	1
ASV.775	142	5	1
ASV.776	81	5	1
ASV.777	55	5	1
ASV.778	88	5	1
ASV.779	115	5	1
ASV.780	197	5	1
ASV.781	60	5	1
ASV.782	90	5	1
ASV.784	188	5	1
ASV.785	93	4	1
ASV.786	59	4	1
ASV.787	156	4	1
ASV.788	113	4	1
ASV.789	88	4	1
ASV.790	48	4	1
ASV.791	180	4	1
ASV.792	50	4	1
ASV.793	189	4	1
ASV.794	80	4	1
ASV.795	63	4	1
ASV.796	125	4	1
ASV.797	65	4	1
ASV.798	115	4	1
ASV.799	82	4	1
ASV.800	57	4	1
ASV.801	133	4	1
ASV.802	156	4	1
ASV.803	152	4	1
ASV.804	60	4	1
ASV.805	55	4	1
ASV.808	68	4	1
ASV.809	178	4	1
ASV.810	176	4	1
ASV.811	137	4	1
ASV.812	118	4	1
ASV.814	154	4	1
ASV.815	206	4	1
ASV.816	40	4	1
ASV.817	88	4	1
ASV.818	119	4	1
ASV.819	113	4	1
ASV.820	150	4	1
ASV.821	72	4	1
ASV.822	61	4	1
ASV.823	131	4	1
ASV.824	87	4	1
ASV.825	175	4	1
ASV.826	93	4	1
ASV.827	113	4	1
ASV.828	163	4	1
ASV.829	131	4	1
ASV.830	53	4	1
ASV.831	54	4	1
ASV.832	109	4	1
ASV.833	90	4	1
ASV.834	131	4	1
ASV.835	175	4	1
ASV.836	112	4	1
ASV.837	169	4	1
ASV.838	93	4	1
ASV.839	73	4	1
ASV.840	67	4	1
ASV.841	110	4	1
ASV.842	61	4	1
ASV.843	70	4	1
ASV.844	47	4	1
ASV.846	69	4	1
ASV.847	71	4	1
ASV.848	83	4	1
ASV.849	167	4	1
ASV.850	62	4	1
ASV.851	70	4	1
ASV.853	94	4	1
ASV.854	62	4	1
ASV.855	89	4	1
ASV.856	123	4	1
ASV.857	106	4	1
ASV.858	72	4	1
ASV.859	42	4	1
ASV.860	106	4	1
ASV.861	91	4	1
ASV.862	322	4	1
ASV.863	103	4	1
ASV.864	96	4	1
ASV.865	51	4	1
ASV.867	55	4	1
ASV.868	123	4	1
ASV.869	133	4	1
ASV.870	89	4	1
ASV.872	38	4	1
ASV.873	166	4	1
ASV.874	154	4	1
ASV.876	118	4	1
ASV.877	124	4	1
ASV.881	39	4	1
ASV.882	62	4	1
ASV.883	98	4	1
ASV.884	46	4	1
ASV.885	44	4	1
ASV.889	51	4	1
ASV.890	37	4	1
ASV.891	87	4	1
ASV.892	109	4	1
ASV.893	104	4	1
ASV.894	87	4	1
ASV.895	127	4	1
ASV.896	90	4	1
ASV.897	87	4	1
ASV.898	126	4	1
ASV.899	46	4	1
ASV.900	174	4	1
ASV.901	45	4	1
ASV.902	41	4	1
ASV.903	95	4	1
ASV.904	49	4	1
ASV.905	65	4	1
ASV.906	187	4	1
ASV.907	185	4	1
ASV.908	77	4	1
ASV.909	59	4	1
ASV.910	115	4	1
ASV.911	64	4	1
ASV.913	150	4	2
ASV.914	79	4	1
ASV.915	87	4	1
ASV.916	166	4	1
ASV.917	61	4	1
ASV.918	63	4	1
ASV.919	109	4	1
ASV.920	129	4	1
ASV.922	51	4	1
ASV.923	105	4	1
ASV.925	135	4	1
ASV.926	94	4	1
ASV.927	169	4	1
ASV.928	104	4	1
ASV.929	55	4	1
ASV.930	178	4	1
ASV.931	83	4	1
ASV.932	123	4	1
ASV.934	40	4	1
ASV.935	97	4	1
ASV.936	59	4	1
ASV.937	75	4	1
ASV.938	75	4	1
ASV.939	64	4	1
ASV.940	100	4	1
ASV.941	111	4	1
ASV.942	78	4	1
ASV.943	188	4	1
ASV.945	103	4	1
ASV.946	170	4	1
ASV.947	53	4	1
ASV.948	82	4	1
ASV.949	102	4	1
ASV.950	160	4	1
ASV.951	120	4	1
ASV.952	73	3	1
ASV.953	73	3	1
ASV.954	81	3	1
ASV.955	88	3	1
ASV.956	88	3	1
ASV.957	52	3	1
ASV.958	129	3	1
ASV.959	92	3	1
ASV.960	67	3	1
ASV.961	82	3	1
ASV.962	158	3	1
ASV.963	120	3	1
ASV.964	57	3	1
ASV.965	85	3	1
ASV.967	129	3	1
ASV.968	85	3	1
ASV.969	78	3	1
ASV.970	73	3	1
ASV.971	41	3	1
ASV.972	73	3	1
ASV.973	80	3	1
ASV.974	46	3	1
ASV.975	82	3	1
ASV.976	59	3	1
ASV.977	134	3	1
ASV.978	134	3	1
ASV.979	55	3	1
ASV.980	63	3	1
ASV.981	65	3	1
ASV.982	61	3	1
ASV.983	62	3	1
ASV.984	43	3	1
ASV.985	82	3	1
ASV.986	64	3	1
ASV.987	95	3	1
ASV.988	89	3	1
ASV.989	64	3	1
ASV.991	141	3	1
ASV.992	70	3	1
ASV.993	97	3	1
ASV.994	49	3	1
ASV.995	86	3	1
ASV.996	74	3	1
ASV.997	115	3	1
ASV.998	120	3	1
ASV.999	51	3	1
ASV.1000	37	3	1
ASV.1001	112	3	1
ASV.1004	89	3	1
ASV.1005	79	3	1
ASV.1006	139	3	1
ASV.1007	48	3	1
ASV.1008	171	3	1
ASV.1009	116	3	1
ASV.1010	115	3	1
ASV.1011	45	3	1
ASV.1012	88	3	1
ASV.1013	40	3	1
ASV.1014	117	3	1
ASV.1015	214	3	1
ASV.1016	100	3	1
ASV.1017	57	3	1
ASV.1018	190	3	1
ASV.1019	74	3	1
ASV.1021	57	3	1
ASV.1022	140	3	1
ASV.1023	108	3	1
ASV.1024	79	3	1
ASV.1025	76	3	1
ASV.1026	121	3	1
ASV.1027	114	3	1
ASV.1028	101	3	1
ASV.1029	43	3	1
ASV.1030	38	3	1
ASV.1031	130	3	1
ASV.1032	109	3	1
ASV.1033	100	3	1
ASV.1034	93	3	1
ASV.1035	91	3	1
ASV.1036	62	3	1
ASV.1037	139	3	1
ASV.1038	88	3	1
ASV.1039	163	3	1
ASV.1041	91	3	1
ASV.1042	49	3	1
ASV.1043	66	3	1
ASV.1045	75	3	1
ASV.1046	152	3	1
ASV.1047	38	3	1
ASV.1048	49	3	1
ASV.1049	77	3	1
ASV.1050	91	3	1
ASV.1051	91	3	1
ASV.1052	97	3	1
ASV.1053	197	3	1
ASV.1054	88	3	1
ASV.1055	47	3	1
ASV.1056	100	3	1
ASV.1057	67	3	1
ASV.1060	123	3	1
ASV.1061	68	3	1
ASV.1062	89	3	1
ASV.1063	83	3	1
ASV.1065	43	3	1
ASV.1066	62	3	1
ASV.1067	52	3	1
ASV.1069	84	3	1
ASV.1071	73	3	1
ASV.1072	58	3	1
ASV.1073	97	3	1
ASV.1074	220	3	1
ASV.1075	100	3	1
ASV.1076	69	3	1
ASV.1077	54	3	1
ASV.1078	112	3	1
ASV.1079	89	3	1
ASV.1081	92	3	1
ASV.1082	131	3	1
ASV.1083	55	3	1
ASV.1084	163	3	1
ASV.1085	98	3	1
ASV.1086	93	3	1
ASV.1087	227	3	1
ASV.1088	73	3	1
ASV.1089	94	3	1
ASV.1090	89	3	1
ASV.1091	85	3	1
ASV.1092	65	3	1
ASV.1093	67	3	1
ASV.1095	65	3	1
ASV.1096	62	3	1
ASV.1097	87	3	1
ASV.1098	100	3	1
ASV.1099	89	3	1
ASV.1100	159	3	1
ASV.1101	93	3	1
ASV.1102	77	3	1
ASV.1103	82	3	1
ASV.1104	142	3	1
ASV.1105	74	3	1
ASV.1106	54	3	1
ASV.1107	47	3	1
ASV.1108	51	3	1
ASV.1109	82	3	1
ASV.1110	68	3	1
ASV.1111	43	3	1
ASV.1112	77	3	1
ASV.1113	69	3	1
ASV.1114	57	3	1
ASV.1115	148	3	1
ASV.1116	67	3	1
ASV.1117	127	3	1
ASV.1118	77	3	1
ASV.1119	112	3	1
ASV.1120	69	3	1
ASV.1123	45	3	1
ASV.1124	93	3	1
ASV.1125	59	3	1
ASV.1126	43	3	1
ASV.1127	126	3	1
ASV.1128	59	3	1
ASV.1129	114	3	1
ASV.1130	108	3	1
ASV.1131	49	3	1
ASV.1132	81	3	1
ASV.1134	74	3	1
ASV.1135	170	3	1
ASV.1136	80	3	1
ASV.1137	111	3	1
ASV.1139	59	3	1
ASV.1140	62	3	1
ASV.1141	78	3	1
ASV.1142	45	3	1
ASV.1143	70	3	1
ASV.1144	60	3	1
ASV.1145	115	3	1
ASV.1146	63	3	1
ASV.1147	98	3	1
ASV.1148	80	3	1
ASV.1149	39	3	1
ASV.1150	47	3	1
ASV.1151	193	3	1
ASV.1152	100	2	1
ASV.1153	59	2	1
ASV.1154	113	2	1
ASV.1155	71	2	1
ASV.1156	215	2	1
ASV.1157	79	2	1
ASV.1158	101	2	1
ASV.1159	47	2	1
ASV.1160	66	2	1
ASV.1161	54	2	1
ASV.1162	49	2	1
ASV.1163	132	2	1
ASV.1164	73	2	1
ASV.1165	220	2	1
ASV.1166	115	2	1
ASV.1167	60	2	1
ASV.1168	55	2	1
ASV.1169	91	2	1
ASV.1170	70	2	1
ASV.1171	168	2	1
ASV.1172	73	2	1
ASV.1173	107	2	1
ASV.1174	66	2	1
ASV.1175	118	2	1
ASV.1176	118	2	1
ASV.1177	64	2	1
ASV.1178	89	2	1
ASV.1179	81	2	1
ASV.1180	126	2	1
ASV.1181	127	2	1
ASV.1182	59	2	1
ASV.1183	123	2	1
ASV.1184	66	2	1
ASV.1185	77	2	1
ASV.1186	72	2	1
ASV.1187	49	2	1
ASV.1188	55	2	1
ASV.1189	72	2	1
ASV.1190	81	2	1
ASV.1191	39	2	1
ASV.1192	144	2	1
ASV.1193	83	2	1
ASV.1194	129	2	1
ASV.1195	113	2	1
ASV.1196	62	2	1
ASV.1197	65	2	1
ASV.1198	111	2	1
ASV.1199	68	2	1
ASV.1200	103	2	1
ASV.1201	112	2	1
ASV.1202	90	2	1
ASV.1203	83	2	1
ASV.1204	98	2	1
ASV.1205	71	2	1
ASV.1206	101	2	1
ASV.1207	103	2	1
ASV.1208	43	2	1
ASV.1209	63	2	1
ASV.1210	73	2	1
ASV.1211	95	2	1
ASV.1212	112	2	1
ASV.1213	123	2	1
ASV.1214	85	2	1
ASV.1215	78	2	1
ASV.1216	158	2	1
ASV.1217	100	2	1
ASV.1218	348	2	1
ASV.1219	62	2	1
ASV.1220	47	2	1
ASV.1221	66	2	1
ASV.1222	74	2	1
ASV.1223	56	2	1
ASV.1224	72	2	1
ASV.1225	76	2	1
ASV.1226	71	2	1
ASV.1227	88	2	1
ASV.1228	228	2	1
ASV.1230	109	2	1
ASV.1231	75	2	1
ASV.1232	76	2	1
ASV.1233	93	2	1
ASV.1234	53	2	1
ASV.1235	132	2	1
ASV.1236	52	2	1
ASV.1237	83	2	1
ASV.1238	81	2	1
ASV.1239	105	2	1
ASV.1240	98	2	1
ASV.1241	69	2	1
ASV.1242	103	2	1
ASV.1243	154	2	1
ASV.1244	82	2	1
ASV.1245	65	2	1
ASV.1246	155	2	1
ASV.1247	54	2	1
ASV.1248	81	2	1
ASV.1249	145	2	1
ASV.1250	106	2	1
ASV.1251	91	2	1
ASV.1252	39	2	1
ASV.1253	69	2	1
ASV.1254	81	2	1
ASV.1255	67	2	1
ASV.1256	69	2	1
ASV.1257	114	2	1
ASV.1258	61	2	1
ASV.1259	99	2	1
ASV.1260	120	2	1
ASV.1261	56	2	1
ASV.1262	61	2	1
ASV.1263	71	2	1
ASV.1264	64	2	1
ASV.1265	100	2	1
ASV.1266	73	2	1
ASV.1267	104	2	1
ASV.1268	92	2	1
ASV.1269	55	2	1
ASV.1270	91	2	1
ASV.1271	107	2	1
ASV.1272	87	2	1
ASV.1273	121	2	1
ASV.1274	91	2	1
ASV.1275	82	2	1
ASV.1276	162	2	1
