asvLen	totReads	numSamps
ASV.164	36	79	1
ASV.165	128	79	1
ASV.166	144	78	1
ASV.167	93	77	2
ASV.168	104	75	4
ASV.169	282	75	1
ASV.170	70	74	3
ASV.171	70	74	2
ASV.172	90	73	1
ASV.173	181	72	2
ASV.174	150	71	3
ASV.175	261	71	1
ASV.176	238	71	1
ASV.177	31	71	3
ASV.178	105	69	5
ASV.179	314	68	2
ASV.180	199	68	1
ASV.181	202	68	1
ASV.182	166	67	1
ASV.183	52	67	2
ASV.184	214	67	1
ASV.185	66	66	5
ASV.187	164	65	3
ASV.188	106	65	3
ASV.189	185	65	3
ASV.190	111	64	2
ASV.191	328	64	1
ASV.192	71	63	4
ASV.193	56	63	2
ASV.194	96	63	1
ASV.196	181	63	1
ASV.197	148	63	2
ASV.198	94	61	1
ASV.199	128	60	1
ASV.200	51	59	4
ASV.201	166	59	2
ASV.202	164	59	2
ASV.203	56	59	3
ASV.204	253	59	1
ASV.205	82	59	1
ASV.206	165	58	3
ASV.207	360	58	1
ASV.208	54	57	2
ASV.209	80	57	3
ASV.210	82	57	3
ASV.211	315	57	1
ASV.212	60	57	2
ASV.213	233	56	1
ASV.214	63	55	2
ASV.215	45	55	2
ASV.216	288	54	1
ASV.217	70	53	2
ASV.218	35	53	1
ASV.219	299	52	1
ASV.220	85	52	1
ASV.221	36	52	2
ASV.222	61	51	4
ASV.223	117	51	2
ASV.224	58	50	1
ASV.225	164	50	2
ASV.226	54	50	2
ASV.229	49	49	1
ASV.230	205	49	2
ASV.231	255	49	1
ASV.232	89	49	1
ASV.233	79	48	4
ASV.234	173	48	1
ASV.235	145	48	1
ASV.236	348	47	2
ASV.238	156	47	2
ASV.239	65	46	3
ASV.240	180	46	1
ASV.241	77	45	3
ASV.242	410	45	1
ASV.243	128	44	2
ASV.244	361	44	1
ASV.245	93	42	3
ASV.246	110	42	2
ASV.247	100	42	2
ASV.250	86	42	2
ASV.253	49	42	2
ASV.254	325	41	1
ASV.256	255	40	2
ASV.257	54	40	2
ASV.261	214	40	1
ASV.262	53	40	2
ASV.266	50	39	1
ASV.267	94	38	2
ASV.268	269	38	1
ASV.270	137	37	3
ASV.271	137	37	2
ASV.272	116	37	1
ASV.274	77	37	2
ASV.275	73	37	1
ASV.276	37	36	3
ASV.277	45	36	1
ASV.278	88	36	2
ASV.279	103	36	2
ASV.280	60	36	2
ASV.281	335	36	1
ASV.282	149	36	1
ASV.283	43	36	1
ASV.284	110	36	1
ASV.285	259	35	2
ASV.286	58	35	2
ASV.287	149	35	3
ASV.288	111	35	1
ASV.289	131	35	1
ASV.290	45	35	1
ASV.291	145	34	5
ASV.292	87	34	2
ASV.294	39	34	2
ASV.295	80	34	1
ASV.296	83	34	1
ASV.298	43	33	2
ASV.299	186	33	3
ASV.301	116	33	2
ASV.302	159	33	2
ASV.304	93	33	1
ASV.305	195	33	1
ASV.306	325	33	1
ASV.308	87	32	3
ASV.309	45	32	2
ASV.311	103	32	1
ASV.312	247	32	2
ASV.313	80	32	1
ASV.314	128	31	3
ASV.315	132	31	2
ASV.317	202	31	1
ASV.318	335	31	1
ASV.319	316	31	1
ASV.320	227	31	1
ASV.321	217	31	1
ASV.322	76	30	2
ASV.323	78	30	1
ASV.324	237	30	1
ASV.325	80	30	1
ASV.326	119	29	2
ASV.327	130	29	3
ASV.328	212	29	1
ASV.329	97	29	1
ASV.330	341	29	1
ASV.332	287	29	1
ASV.333	43	28	3
ASV.334	59	28	2
ASV.335	163	28	1
ASV.337	88	28	2
ASV.338	224	28	1
ASV.339	70	27	1
ASV.340	262	27	1
ASV.341	175	27	2
ASV.343	124	27	2
ASV.344	127	27	2
ASV.345	64	27	1
ASV.346	37	27	1
ASV.347	133	27	1
ASV.348	106	26	3
ASV.349	89	26	1
ASV.351	149	26	1
ASV.352	124	26	1
ASV.353	87	25	5
ASV.354	235	25	1
ASV.355	137	25	2
ASV.356	142	25	2
ASV.357	44	25	1
ASV.358	75	25	1
ASV.359	73	25	1
ASV.361	159	25	1
ASV.362	100	24	2
ASV.363	74	24	3
ASV.364	45	24	1
ASV.366	36	24	1
ASV.367	56	24	2
ASV.368	68	24	1
ASV.369	71	24	3
ASV.371	82	24	1
ASV.373	67	24	1
ASV.374	84	24	1
ASV.375	220	24	1
ASV.376	244	24	1
ASV.378	194	23	2
ASV.379	119	23	2
ASV.380	243	23	1
ASV.381	122	23	1
ASV.382	155	23	2
ASV.383	187	23	2
ASV.384	306	23	1
ASV.385	314	22	1
ASV.386	133	22	2
ASV.387	70	22	2
ASV.388	84	22	3
ASV.389	223	22	1
ASV.390	360	22	1
ASV.391	112	22	2
ASV.392	88	22	1
ASV.393	131	22	1
ASV.394	262	22	1
ASV.395	91	22	1
ASV.397	67	22	3
ASV.398	133	22	1
ASV.399	128	22	2
ASV.400	58	21	2
ASV.401	169	21	1
ASV.402	45	21	1
ASV.403	150	21	1
ASV.404	84	21	2
ASV.405	97	21	3
ASV.406	295	21	1
ASV.407	94	21	1
ASV.409	195	21	1
ASV.410	276	21	1
ASV.411	78	21	1
ASV.412	196	21	1
ASV.414	149	21	1
ASV.415	158	20	1
ASV.416	52	20	2
ASV.417	189	20	1
ASV.418	130	20	2
ASV.419	131	20	3
ASV.420	261	20	1
ASV.421	88	20	2
ASV.422	203	20	1
ASV.423	172	20	1
ASV.426	100	20	1
ASV.427	89	20	1
ASV.428	83	20	2
ASV.429	198	20	1
ASV.430	67	19	1
ASV.431	137	19	1
ASV.432	134	19	1
ASV.433	127	19	2
ASV.434	83	19	1
ASV.435	214	19	1
ASV.436	43	19	1
ASV.437	93	19	1
ASV.438	36	19	1
ASV.439	93	19	1
ASV.440	67	19	1
ASV.441	82	19	1
ASV.442	182	19	1
ASV.443	127	19	1
ASV.444	160	19	1
ASV.445	93	18	2
ASV.446	166	18	1
ASV.447	169	18	2
ASV.448	100	18	2
ASV.449	42	18	1
ASV.450	119	18	1
ASV.452	57	18	1
ASV.453	177	18	1
ASV.454	154	18	1
ASV.455	113	18	1
ASV.456	51	18	2
ASV.457	71	18	1
ASV.459	162	18	1
ASV.460	122	17	2
ASV.461	152	17	2
ASV.463	129	17	2
ASV.464	49	17	2
ASV.465	65	17	1
ASV.466	43	17	3
ASV.468	42	17	1
ASV.469	126	17	1
ASV.470	106	17	1
ASV.471	46	17	1
ASV.472	159	17	1
ASV.474	232	17	1
ASV.475	256	17	1
ASV.477	122	17	1
ASV.479	83	17	1
ASV.480	141	16	4
ASV.481	88	16	1
ASV.482	83	16	1
ASV.484	58	16	1
ASV.485	100	16	2
ASV.486	130	16	1
ASV.487	198	16	1
ASV.488	100	16	2
ASV.489	110	16	1
ASV.490	65	16	1
ASV.491	208	16	1
ASV.492	160	16	1
ASV.493	37	16	2
ASV.494	117	16	1
ASV.495	58	16	1
ASV.496	98	16	1
ASV.497	112	16	1
ASV.498	84	16	1
ASV.499	287	16	1
ASV.500	43	16	1
ASV.501	93	16	1
ASV.502	167	16	1
ASV.503	106	16	1
ASV.504	200	16	1
ASV.506	83	16	1
ASV.507	147	16	1
ASV.508	88	15	2
ASV.509	256	15	1
ASV.510	151	15	1
ASV.511	109	15	2
ASV.512	328	15	1
ASV.513	66	15	3
ASV.514	222	15	1
ASV.515	51	15	1
ASV.516	40	15	2
ASV.517	88	15	2
ASV.518	100	15	2
ASV.519	181	15	1
ASV.520	164	15	1
ASV.521	99	15	1
ASV.523	201	15	1
ASV.524	205	15	1
ASV.525	172	15	1
ASV.526	182	15	1
ASV.527	126	15	1
ASV.528	52	15	1
ASV.530	110	15	1
ASV.531	226	15	1
ASV.532	218	15	1
ASV.534	37	14	1
ASV.535	71	14	3
ASV.536	97	14	1
ASV.537	196	14	1
ASV.538	40	14	1
ASV.539	98	14	2
ASV.540	56	14	2
ASV.541	158	14	1
ASV.542	175	14	1
ASV.543	106	14	2
ASV.544	43	14	2
ASV.545	89	14	1
ASV.547	201	14	1
ASV.548	36	14	1
ASV.551	46	14	1
ASV.552	103	14	1
ASV.553	89	14	1
ASV.555	122	14	1
ASV.557	109	14	1
ASV.558	94	14	2
ASV.559	145	14	1
ASV.560	165	14	1
ASV.561	174	14	1
ASV.562	49	14	1
ASV.563	150	14	1
ASV.564	131	14	1
ASV.566	244	14	1
ASV.567	67	13	1
ASV.568	38	13	2
ASV.569	99	13	1
ASV.570	119	13	1
ASV.571	202	13	1
ASV.572	64	13	1
ASV.574	133	13	2
ASV.575	154	13	2
ASV.576	294	13	1
ASV.577	164	13	1
ASV.578	106	13	1
ASV.579	65	13	1
ASV.580	113	13	1
ASV.581	155	13	1
ASV.582	376	13	1
ASV.585	161	13	1
ASV.586	36	13	1
ASV.587	145	13	1
ASV.588	78	13	1
ASV.589	56	13	1
ASV.591	97	13	1
ASV.592	143	13	1
ASV.593	44	13	1
ASV.594	44	13	1
ASV.595	106	13	1
ASV.596	233	13	1
ASV.597	96	13	1
ASV.598	310	12	1
ASV.599	45	12	1
ASV.601	84	12	1
ASV.602	81	12	2
ASV.603	51	12	1
ASV.605	175	12	1
ASV.606	80	12	1
ASV.608	128	12	2
ASV.611	62	12	1
ASV.613	185	12	1
ASV.614	75	12	1
ASV.615	121	12	1
ASV.616	53	12	1
ASV.617	46	12	1
ASV.619	70	12	2
ASV.620	40	12	1
ASV.621	146	12	1
ASV.622	231	12	1
ASV.623	94	12	1
ASV.625	96	12	1
ASV.626	92	12	1
ASV.627	160	12	1
ASV.628	56	12	3
ASV.629	190	12	1
ASV.630	118	12	1
ASV.631	40	12	1
ASV.632	52	12	1
ASV.634	90	12	1
ASV.635	46	12	1
ASV.637	73	11	1
ASV.638	142	11	1
ASV.640	88	11	1
ASV.641	93	11	2
ASV.642	99	11	1
ASV.643	181	11	2
ASV.644	48	11	2
ASV.646	360	11	1
ASV.647	240	11	1
ASV.648	54	11	1
ASV.649	39	11	1
ASV.650	174	11	1
ASV.652	122	11	1
ASV.653	64	11	1
ASV.654	192	11	1
ASV.655	81	11	1
ASV.656	59	11	1
ASV.657	100	11	1
ASV.659	148	11	1
ASV.660	90	11	1
ASV.661	62	11	1
ASV.662	146	11	1
ASV.664	322	11	1
ASV.666	88	11	2
ASV.667	202	11	1
ASV.668	70	11	1
ASV.669	114	11	1
ASV.670	39	11	1
ASV.672	65	11	1
ASV.673	71	11	2
ASV.674	58	11	1
ASV.675	45	10	1
ASV.676	122	10	1
ASV.677	84	10	1
ASV.679	161	10	1
ASV.680	60	10	1
ASV.681	88	10	2
ASV.682	115	10	1
ASV.683	94	10	3
ASV.684	130	10	2
ASV.685	272	10	1
ASV.686	78	10	2
ASV.687	40	10	1
ASV.688	58	10	1
ASV.690	158	10	1
ASV.691	52	10	1
ASV.693	93	10	1
ASV.694	85	10	1
ASV.695	37	10	1
ASV.696	66	10	1
ASV.697	47	10	1
ASV.698	40	10	1
ASV.699	79	10	1
ASV.701	50	10	1
ASV.703	42	10	1
ASV.704	61	10	1
ASV.705	125	10	1
ASV.706	81	10	1
ASV.707	66	10	1
ASV.708	141	10	1
ASV.710	197	10	1
ASV.711	51	10	1
ASV.712	118	10	1
ASV.713	80	10	1
ASV.714	116	10	1
ASV.715	110	10	1
ASV.716	52	10	1
ASV.717	39	10	1
ASV.718	83	10	1
ASV.719	145	10	1
ASV.720	139	10	1
ASV.721	64	10	1
ASV.722	293	10	1
ASV.723	58	10	1
ASV.724	61	10	1
ASV.726	388	10	1
ASV.727	76	10	1
ASV.728	45	10	1
ASV.729	139	9	1
ASV.730	158	9	1
ASV.731	76	9	1
ASV.733	154	9	1
ASV.734	103	9	1
ASV.737	81	9	2
ASV.739	160	9	2
ASV.740	49	9	1
ASV.741	139	9	1
ASV.742	118	9	1
ASV.743	58	9	2
ASV.744	133	9	1
ASV.745	60	9	2
ASV.746	42	9	2
ASV.747	108	9	3
ASV.748	67	9	1
ASV.749	108	9	2
ASV.750	91	9	1
ASV.751	128	9	1
ASV.752	91	9	1
ASV.753	91	9	1
ASV.754	63	9	2
ASV.755	45	9	1
ASV.757	167	9	1
ASV.758	191	9	1
ASV.760	150	9	1
ASV.761	50	9	1
ASV.762	68	9	1
ASV.763	50	9	1
ASV.764	41	9	1
ASV.766	129	9	1
ASV.767	42	9	1
ASV.768	124	9	1
ASV.769	68	9	1
ASV.771	120	9	1
ASV.772	89	9	1
ASV.773	152	9	1
ASV.774	131	9	1
ASV.776	83	9	1
ASV.777	120	9	1
ASV.778	156	9	1
ASV.780	96	9	1
ASV.781	45	9	1
ASV.782	92	9	1
ASV.784	106	9	1
ASV.785	71	9	1
ASV.786	208	9	1
ASV.788	74	8	1
ASV.789	85	8	2
ASV.790	121	8	1
ASV.791	101	8	1
ASV.792	49	8	2
ASV.793	64	8	1
ASV.794	92	8	1
ASV.795	67	8	2
ASV.796	127	8	1
ASV.797	105	8	1
ASV.798	115	8	1
ASV.800	140	8	1
ASV.801	173	8	1
ASV.802	103	8	2
ASV.803	60	8	1
ASV.805	58	8	2
ASV.806	137	8	1
ASV.808	156	8	1
ASV.809	55	8	1
ASV.811	87	8	1
ASV.814	91	8	1
ASV.815	140	8	1
ASV.816	221	8	1
ASV.818	93	8	1
ASV.819	191	8	1
ASV.820	133	8	1
ASV.821	96	8	1
ASV.822	57	8	1
ASV.824	55	8	1
ASV.825	87	8	1
ASV.826	122	8	1
ASV.827	195	8	1
ASV.828	66	8	1
ASV.829	64	8	1
ASV.830	94	8	1
ASV.831	49	8	1
ASV.832	45	8	1
ASV.833	102	8	1
ASV.834	67	8	1
ASV.835	39	8	1
ASV.836	74	8	1
ASV.837	204	8	1
ASV.838	49	8	1
ASV.842	143	8	1
ASV.843	148	8	1
ASV.844	115	8	1
ASV.845	49	8	1
ASV.846	126	8	1
ASV.847	132	8	1
ASV.848	197	8	1
ASV.849	59	8	1
ASV.850	121	8	1
ASV.851	39	8	1
ASV.853	166	8	1
ASV.854	170	8	1
ASV.855	114	8	1
ASV.856	94	8	1
ASV.857	103	8	1
ASV.858	60	8	1
ASV.859	202	8	1
ASV.861	105	7	1
ASV.863	120	7	2
ASV.864	94	7	2
ASV.865	110	7	1
ASV.868	79	7	1
ASV.869	43	7	1
ASV.870	129	7	1
ASV.871	92	7	2
ASV.872	68	7	1
ASV.873	164	7	2
ASV.874	213	7	1
ASV.875	61	7	1
ASV.876	66	7	1
ASV.877	50	7	1
ASV.878	135	7	1
ASV.879	94	7	1
ASV.880	117	7	1
ASV.881	46	7	1
ASV.882	188	7	1
ASV.883	124	7	1
ASV.884	59	7	1
ASV.885	194	7	1
ASV.886	76	7	1
ASV.887	126	7	1
ASV.889	62	7	1
ASV.890	208	7	1
ASV.891	47	7	1
ASV.892	68	7	1
ASV.893	51	7	1
ASV.895	227	7	1
ASV.899	192	7	1
ASV.900	84	7	1
ASV.901	82	7	1
ASV.902	65	7	1
ASV.903	71	7	1
ASV.905	130	7	1
ASV.906	72	7	1
ASV.907	56	7	1
ASV.908	101	7	1
ASV.910	49	7	1
ASV.913	61	7	1
ASV.914	41	7	1
ASV.915	105	7	1
ASV.916	81	7	1
ASV.917	59	7	1
ASV.918	219	7	1
ASV.919	55	7	1
ASV.920	54	7	1
ASV.921	131	7	1
ASV.922	75	7	1
ASV.923	120	7	1
ASV.924	109	7	1
ASV.925	142	7	1
ASV.926	132	7	2
ASV.927	67	7	1
ASV.928	114	7	1
ASV.929	110	7	1
ASV.930	66	7	1
ASV.931	59	7	2
ASV.933	178	7	1
ASV.934	37	7	1
ASV.935	193	7	1
ASV.936	183	7	1
ASV.937	67	7	1
ASV.938	106	7	2
ASV.939	43	7	1
ASV.940	76	7	1
ASV.941	85	7	1
ASV.942	41	7	1
ASV.943	79	7	1
ASV.944	86	7	1
ASV.945	152	7	1
ASV.946	66	7	1
ASV.947	51	7	1
ASV.948	116	6	1
ASV.949	144	6	1
ASV.950	99	6	1
ASV.951	149	6	1
ASV.952	93	6	1
ASV.953	122	6	1
ASV.954	90	6	1
ASV.955	75	6	1
ASV.956	98	6	1
ASV.957	43	6	1
ASV.958	42	6	1
ASV.959	45	6	1
ASV.960	99	6	1
ASV.961	56	6	1
ASV.962	127	6	2
ASV.963	163	6	1
ASV.964	56	6	2
ASV.965	142	6	1
ASV.966	52	6	2
ASV.967	52	6	1
ASV.968	55	6	1
ASV.969	43	6	1
ASV.970	125	6	1
ASV.971	106	6	1
ASV.973	113	6	1
ASV.974	118	6	1
ASV.975	73	6	1
ASV.976	88	6	1
ASV.977	109	6	1
ASV.978	65	6	1
ASV.979	150	6	1
ASV.981	262	6	1
ASV.982	124	6	1
ASV.983	70	6	1
ASV.984	115	6	2
ASV.986	108	6	1
ASV.987	62	6	1
ASV.988	59	6	1
ASV.989	49	6	1
ASV.990	113	6	1
ASV.991	60	6	1
ASV.992	51	6	1
ASV.993	163	6	1
ASV.994	123	6	1
ASV.996	75	6	1
ASV.998	54	6	1
ASV.999	60	6	1
ASV.1000	37	6	1
ASV.1001	88	6	1
ASV.1002	73	6	1
ASV.1003	48	6	1
ASV.1004	110	6	1
ASV.1005	75	6	1
ASV.1006	67	6	1
ASV.1009	192	6	1
ASV.1010	48	6	1
ASV.1011	61	6	1
ASV.1013	60	6	1
ASV.1015	44	6	1
ASV.1017	43	6	1
ASV.1018	52	6	1
ASV.1019	129	6	1
ASV.1020	133	6	1
ASV.1021	192	6	1
ASV.1022	97	6	1
ASV.1023	65	6	1
ASV.1024	42	6	1
ASV.1025	93	6	1
ASV.1027	81	6	1
ASV.1029	60	6	1
ASV.1030	55	6	1
ASV.1032	77	6	1
ASV.1034	65	6	1
ASV.1035	99	6	1
ASV.1036	134	6	1
ASV.1037	165	6	1
ASV.1038	62	6	2
ASV.1039	158	6	1
ASV.1040	177	6	1
ASV.1041	130	6	1
ASV.1042	48	6	1
ASV.1043	104	6	1
ASV.1044	160	6	2
ASV.1045	75	6	1
ASV.1046	78	6	1
ASV.1047	145	6	1
ASV.1049	83	6	1
ASV.1050	68	6	1
ASV.1051	102	6	1
ASV.1052	118	6	1
ASV.1053	41	6	1
ASV.1054	146	6	1
ASV.1055	175	6	1
ASV.1056	62	6	1
ASV.1057	169	6	1
ASV.1058	83	6	1
ASV.1060	111	6	1
ASV.1061	66	6	1
ASV.1063	59	6	1
ASV.1065	76	6	1
ASV.1066	90	6	1
ASV.1067	88	6	1
ASV.1068	139	6	1
ASV.1069	121	6	1
ASV.1070	79	6	1
ASV.1071	208	6	1
ASV.1072	67	6	1
ASV.1073	126	6	1
ASV.1074	138	5	1
ASV.1075	88	5	1
ASV.1076	97	5	1
ASV.1077	105	5	2
ASV.1078	204	5	1
ASV.1079	240	5	1
ASV.1081	114	5	1
ASV.1082	136	5	1
ASV.1083	83	5	1
ASV.1084	84	5	1
ASV.1085	100	5	1
ASV.1086	65	5	1
ASV.1087	77	5	1
ASV.1088	119	5	1
ASV.1089	39	5	1
ASV.1090	96	5	1
ASV.1091	82	5	2
ASV.1092	59	5	2
ASV.1093	88	5	1
ASV.1094	79	5	1
ASV.1095	41	5	1
ASV.1096	191	5	1
ASV.1097	62	5	1
ASV.1098	149	5	1
ASV.1099	101	5	1
ASV.1100	62	5	1
ASV.1101	182	5	1
ASV.1102	58	5	1
ASV.1103	47	5	1
ASV.1104	121	5	1
ASV.1105	96	5	1
ASV.1106	41	5	1
ASV.1107	100	5	1
ASV.1108	111	5	1
ASV.1110	74	5	1
ASV.1111	68	5	1
ASV.1112	395	5	1
ASV.1113	86	5	1
ASV.1114	76	5	1
ASV.1115	131	5	1
ASV.1116	43	5	1
ASV.1117	118	5	1
ASV.1118	51	5	1
ASV.1119	55	5	1
ASV.1120	67	5	1
ASV.1121	146	5	1
ASV.1122	155	5	1
ASV.1123	114	5	1
ASV.1124	94	5	1
ASV.1125	184	5	1
ASV.1126	196	5	1
ASV.1127	78	5	1
ASV.1128	132	5	1
ASV.1129	66	5	1
ASV.1130	86	5	1
ASV.1131	114	5	1
ASV.1132	79	5	1
ASV.1133	44	5	1
ASV.1134	136	5	1
ASV.1136	173	5	1
ASV.1137	112	5	1
ASV.1138	138	5	1
ASV.1140	71	5	1
ASV.1141	79	5	1
ASV.1142	93	5	1
ASV.1143	113	5	1
ASV.1144	115	5	1
ASV.1145	215	5	1
ASV.1147	109	5	1
ASV.1149	64	5	1
ASV.1150	105	5	2
ASV.1151	143	5	1
ASV.1153	109	5	1
ASV.1154	149	5	1
ASV.1156	104	5	1
ASV.1157	65	5	1
ASV.1158	177	5	1
ASV.1160	92	5	1
ASV.1161	155	5	1
ASV.1163	86	5	1
ASV.1164	52	5	1
ASV.1166	79	5	1
ASV.1167	55	5	1
ASV.1168	78	5	1
ASV.1169	49	5	1
ASV.1170	41	5	1
ASV.1171	42	5	1
ASV.1172	76	5	1
ASV.1173	38	5	1
ASV.1174	58	5	1
ASV.1176	58	5	1
ASV.1177	106	5	1
ASV.1178	85	5	1
ASV.1179	71	5	1
ASV.1180	45	5	1
ASV.1182	76	5	1
ASV.1183	92	5	1
ASV.1184	91	5	1
ASV.1185	150	5	1
ASV.1186	48	5	1
ASV.1187	68	5	1
ASV.1188	130	5	1
ASV.1189	52	5	1
ASV.1191	58	5	1
ASV.1192	45	5	1
ASV.1193	70	5	1
ASV.1194	60	5	1
ASV.1195	64	5	1
ASV.1197	43	5	1
ASV.1198	86	5	1
ASV.1200	59	5	1
ASV.1201	60	5	1
ASV.1202	64	5	1
ASV.1203	44	5	1
ASV.1204	116	5	1
ASV.1205	46	5	1
ASV.1207	43	5	1
ASV.1209	57	5	1
ASV.1210	53	5	1
ASV.1211	175	5	1
ASV.1212	48	5	1
ASV.1213	68	5	1
ASV.1214	41	5	1
ASV.1215	61	5	1
ASV.1216	117	5	1
ASV.1217	96	5	1
ASV.1218	46	5	1
ASV.1219	40	5	1
ASV.1220	95	5	1
ASV.1221	50	5	1
ASV.1222	120	5	1
ASV.1223	78	5	1
ASV.1225	136	5	1
ASV.1227	133	5	1
ASV.1228	103	5	1
ASV.1229	164	5	1
ASV.1230	154	5	1
ASV.1231	64	5	2
ASV.1232	179	5	1
ASV.1233	115	5	1
ASV.1234	160	5	1
ASV.1235	212	5	1
ASV.1236	79	5	1
ASV.1237	133	5	1
ASV.1239	62	5	1
ASV.1240	159	5	1
ASV.1241	109	5	1
ASV.1242	135	5	1
ASV.1243	83	5	1
ASV.1244	40	5	1
ASV.1246	38	5	1
ASV.1247	128	5	1
ASV.1249	186	5	1
ASV.1252	48	5	1
ASV.1254	63	5	1
ASV.1256	184	5	1
ASV.1257	47	5	1
ASV.1258	51	5	1
ASV.1259	73	5	1
ASV.1260	53	5	1
ASV.1262	150	5	1
ASV.1263	88	5	1
ASV.1264	102	5	1
ASV.1265	50	5	1
ASV.1266	51	5	1
ASV.1267	91	5	1
ASV.1268	101	5	1
ASV.1269	147	5	1
ASV.1270	122	5	1
ASV.1271	113	5	1
ASV.1272	71	5	1
ASV.1273	55	5	1
ASV.1274	105	5	1
ASV.1275	73	5	1
ASV.1276	89	5	1
ASV.1277	45	5	1
ASV.1278	92	5	1
ASV.1279	105	5	1
ASV.1280	139	5	1
ASV.1281	181	5	1
ASV.1282	126	5	1
ASV.1283	175	5	1
ASV.1284	168	5	1
ASV.1285	126	5	1
ASV.1287	108	5	1
ASV.1289	111	5	1
ASV.1290	90	5	1
ASV.1291	147	5	1
ASV.1292	76	5	1
ASV.1293	49	5	1
ASV.1294	83	4	1
ASV.1295	110	4	1
ASV.1296	39	4	1
ASV.1297	99	4	1
ASV.1298	59	4	1
ASV.1299	122	4	1
ASV.1300	61	4	1
ASV.1301	46	4	1
ASV.1302	162	4	1
ASV.1303	178	4	1
ASV.1304	67	4	1
ASV.1305	76	4	1
ASV.1306	66	4	1
ASV.1307	77	4	1
ASV.1308	137	4	1
ASV.1309	71	4	1
ASV.1310	68	4	1
ASV.1311	154	4	1
ASV.1312	73	4	1
ASV.1313	66	4	1
ASV.1314	67	4	1
ASV.1315	113	4	1
ASV.1316	78	4	1
ASV.1317	108	4	1
ASV.1318	106	4	1
ASV.1319	76	4	1
ASV.1320	106	4	1
ASV.1321	173	4	1
ASV.1322	124	4	1
ASV.1323	96	4	1
ASV.1324	177	4	1
ASV.1325	176	4	1
ASV.1326	54	4	1
ASV.1327	55	4	1
ASV.1328	124	4	1
ASV.1329	93	4	1
