asvLen	totReads	numSamps
ASV.243	70	4	1
ASV.244	65	4	1
ASV.245	63	4	1
ASV.246	51	4	1
ASV.247	175	4	1
ASV.248	87	4	1
ASV.249	56	4	1
ASV.250	61	4	1
ASV.251	98	4	1
ASV.252	58	4	1
ASV.253	105	4	1
ASV.255	124	4	1
ASV.256	69	4	1
ASV.257	37	4	1
ASV.258	61	4	1
ASV.259	158	4	1
ASV.260	203	4	1
ASV.261	61	4	1
ASV.262	56	4	1
ASV.263	79	4	1
ASV.264	44	4	1
ASV.266	107	3	1
ASV.267	110	3	1
ASV.268	73	3	1
ASV.269	42	3	1
ASV.270	104	3	1
ASV.271	67	3	1
ASV.272	88	3	1
ASV.273	87	3	1
ASV.274	105	3	1
ASV.275	139	3	1
ASV.276	60	3	1
ASV.277	133	3	1
ASV.278	112	3	1
ASV.279	60	3	1
ASV.280	65	3	1
ASV.281	81	3	1
ASV.282	71	3	1
ASV.283	93	3	1
ASV.284	51	3	1
ASV.285	40	3	1
ASV.286	62	3	1
ASV.287	127	3	1
ASV.288	65	3	1
ASV.289	142	3	1
ASV.290	94	3	1
ASV.291	70	3	1
ASV.292	90	3	1
ASV.293	61	3	1
ASV.294	91	3	1
ASV.295	92	3	1
ASV.296	110	3	1
ASV.297	38	3	1
ASV.298	100	3	1
ASV.299	56	3	1
ASV.300	60	3	1
ASV.301	85	3	1
ASV.302	102	3	1
ASV.303	88	3	1
ASV.304	149	3	1
ASV.305	56	3	1
ASV.306	55	3	1
ASV.307	53	3	1
ASV.308	76	3	1
ASV.309	103	3	1
ASV.310	71	3	1
ASV.311	73	3	1
ASV.312	130	3	1
ASV.313	56	3	1
ASV.314	85	3	1
ASV.315	135	3	1
ASV.316	64	3	1
ASV.317	51	3	1
ASV.318	169	3	1
ASV.319	65	3	1
ASV.320	103	3	1
ASV.321	166	3	1
ASV.322	137	3	1
ASV.323	61	3	1
ASV.324	58	3	1
ASV.325	82	3	1
ASV.326	83	3	1
ASV.327	58	3	1
ASV.328	85	3	1
ASV.329	155	3	1
ASV.330	70	3	1
ASV.331	109	3	1
ASV.332	187	3	1
ASV.333	113	3	1
ASV.334	55	3	1
ASV.335	159	3	1
ASV.336	191	3	1
ASV.337	90	3	1
ASV.338	75	3	1
ASV.339	48	3	1
ASV.340	228	3	1
ASV.341	128	3	1
ASV.342	55	3	1
ASV.343	68	3	1
ASV.344	99	3	1
ASV.345	45	3	1
ASV.346	88	3	1
ASV.347	183	3	1
ASV.348	169	3	1
ASV.349	65	3	1
ASV.350	56	3	1
ASV.351	126	3	1
ASV.352	72	3	1
ASV.353	112	3	1
ASV.354	92	3	1
ASV.355	158	2	1
ASV.356	102	2	1
ASV.357	115	2	1
ASV.358	97	2	1
ASV.359	93	2	1
ASV.360	67	2	1
ASV.361	66	2	1
ASV.362	71	2	1
ASV.363	61	2	1
ASV.364	121	2	1
ASV.365	46	2	1
ASV.366	119	2	1
ASV.367	63	2	1
ASV.368	82	2	1
ASV.369	64	2	1
ASV.370	78	2	1
ASV.371	65	2	1
ASV.372	141	2	1
ASV.373	99	2	1
ASV.374	51	2	1
ASV.375	64	2	1
ASV.376	85	2	1
ASV.377	67	2	1
ASV.378	103	2	1
ASV.379	51	2	1
ASV.380	79	2	1
ASV.381	76	2	1
ASV.382	104	2	1
ASV.383	64	2	1
ASV.384	70	2	1
ASV.385	98	2	1
ASV.386	52	2	1
ASV.387	85	2	1
ASV.388	72	2	1
ASV.389	147	2	1
ASV.390	131	2	1
ASV.391	64	2	1
ASV.392	58	2	1
ASV.393	111	2	1
ASV.394	80	2	1
ASV.395	159	2	1
ASV.396	128	2	1
ASV.397	119	2	1
ASV.398	42	2	1
ASV.399	133	2	1
ASV.400	83	2	1
ASV.401	114	2	1
ASV.402	90	2	1
ASV.403	118	2	1
ASV.404	140	2	1
ASV.405	89	2	1
ASV.406	79	2	1
ASV.407	111	2	1
ASV.408	92	2	1
ASV.409	52	2	1
ASV.410	53	2	1
ASV.411	76	2	1
ASV.412	112	2	1
ASV.413	48	2	1
ASV.414	57	2	1
ASV.415	65	2	1
ASV.416	93	2	1
ASV.417	85	2	1
ASV.418	66	2	1
ASV.419	139	2	1
ASV.420	54	2	1
ASV.421	64	2	1
ASV.422	167	2	1
ASV.423	60	2	1
ASV.424	97	2	1
ASV.425	67	2	1
ASV.426	55	2	1
ASV.427	102	2	1
ASV.428	72	2	1
ASV.429	138	2	1
ASV.430	57	2	1
ASV.431	53	2	1
ASV.432	206	2	1
ASV.433	160	2	1
ASV.434	69	2	1
ASV.435	60	2	1
ASV.436	81	2	1
ASV.437	67	2	1
ASV.438	130	2	1
ASV.439	66	2	1
ASV.440	82	2	1
ASV.441	39	2	1
ASV.442	66	2	1
ASV.443	71	2	1
ASV.444	105	2	1
ASV.445	91	2	1
ASV.446	180	2	1
ASV.447	73	2	1
ASV.448	150	2	1
ASV.449	117	2	1
ASV.450	113	2	1
ASV.451	166	2	1
ASV.452	129	2	1
ASV.453	88	2	1
ASV.454	94	2	1
ASV.455	134	2	1
ASV.456	83	2	1
ASV.457	70	2	1
ASV.458	66	2	1
ASV.459	130	2	1
ASV.460	118	2	1
ASV.461	62	2	1
ASV.462	69	2	1
ASV.463	63	2	1
ASV.464	59	2	1
ASV.465	93	2	1
ASV.466	43	2	1
ASV.467	72	2	1
ASV.468	51	2	1
ASV.469	47	2	1
ASV.470	67	2	1
ASV.471	109	2	1
ASV.472	85	2	1
ASV.473	100	2	1
ASV.474	144	2	1
ASV.475	196	2	1
ASV.476	86	2	1
ASV.477	66	2	1
ASV.478	85	2	1
ASV.479	70	2	1
ASV.480	64	2	1
ASV.481	166	2	1
ASV.482	72	2	1
ASV.483	118	2	1
ASV.484	83	2	1
ASV.485	40	2	1
ASV.486	78	2	1
