asvLen	totReads	numSamps
ASV.536	53	2	1
ASV.537	142	2	1
ASV.538	114	2	1
ASV.539	212	2	1
ASV.540	92	2	1
ASV.541	52	2	1
ASV.542	42	2	1
ASV.543	111	2	1
ASV.544	90	2	1
ASV.545	134	2	1
ASV.546	95	2	1
ASV.547	153	2	1
ASV.548	93	2	1
ASV.549	79	2	1
ASV.550	55	2	1
ASV.551	48	2	1
ASV.552	100	2	1
ASV.553	48	2	1
ASV.554	52	2	1
ASV.555	106	2	1
ASV.556	74	2	1
ASV.557	106	2	1
ASV.558	94	2	1
ASV.559	71	2	1
ASV.560	69	2	1
ASV.561	63	2	1
ASV.562	88	2	1
ASV.563	49	2	1
ASV.564	75	2	1
ASV.565	73	2	1
ASV.566	67	2	1
ASV.567	139	2	1
ASV.568	52	2	1
ASV.569	133	2	1
ASV.570	196	2	1
ASV.571	74	2	1
ASV.572	80	2	1
ASV.573	60	2	1
ASV.574	71	2	1
ASV.575	158	2	1
ASV.576	77	2	1
ASV.577	116	2	1
ASV.578	89	2	1
ASV.579	62	2	1
ASV.580	40	2	1
ASV.581	45	2	1
ASV.582	80	2	1
ASV.583	99	2	1
ASV.584	81	2	1
ASV.585	64	2	1
ASV.586	134	2	1
ASV.587	60	2	1
ASV.588	145	2	1
ASV.589	64	2	1
ASV.590	99	2	1
ASV.591	54	2	1
ASV.592	77	2	1
ASV.593	94	2	1
ASV.594	144	2	1
ASV.595	142	2	1
ASV.596	67	2	1
ASV.597	59	2	1
ASV.598	79	2	1
ASV.599	64	2	1
ASV.600	67	2	1
ASV.601	104	2	1
ASV.602	63	2	1
ASV.603	79	2	1
ASV.604	71	2	1
ASV.605	61	2	1
ASV.606	80	2	1
ASV.607	91	2	1
ASV.608	72	2	1
ASV.609	179	2	1
ASV.610	88	2	1
