asvLen	totReads	numSamps
ASV.113	196	35	2
ASV.114	74	34	3
ASV.115	49	34	1
ASV.116	150	33	2
ASV.117	76	33	3
ASV.118	262	33	1
ASV.119	409	32	1
ASV.120	386	32	1
ASV.121	75	31	3
ASV.122	87	29	2
ASV.123	196	29	1
ASV.124	74	29	1
ASV.125	33	28	2
ASV.127	149	27	1
ASV.128	160	27	1
ASV.129	130	27	3
ASV.130	123	27	3
ASV.131	157	26	1
ASV.132	37	25	1
ASV.133	80	25	2
ASV.134	80	24	2
ASV.135	74	24	1
ASV.136	34	23	3
ASV.137	263	23	1
ASV.138	83	23	2
ASV.139	64	23	2
ASV.144	111	21	1
ASV.146	131	20	1
ASV.147	148	20	2
ASV.148	166	20	2
ASV.149	59	19	1
ASV.150	75	18	2
ASV.151	145	18	1
ASV.153	192	18	1
ASV.154	77	18	1
ASV.155	295	18	1
ASV.156	328	18	1
ASV.157	87	17	3
ASV.158	55	17	3
ASV.159	70	17	2
ASV.160	165	17	1
ASV.162	158	16	2
ASV.163	115	16	3
ASV.164	65	16	3
ASV.166	108	15	2
ASV.168	70	15	3
ASV.169	68	15	2
ASV.170	54	14	2
ASV.171	92	14	1
ASV.172	126	14	2
ASV.173	328	14	1
ASV.174	100	13	2
ASV.175	122	13	1
ASV.176	175	13	2
ASV.177	144	13	1
ASV.178	141	13	1
ASV.180	124	13	1
ASV.181	52	13	2
ASV.182	93	13	2
ASV.183	42	13	1
ASV.184	111	13	1
ASV.185	129	13	1
ASV.186	166	12	2
ASV.187	131	12	1
ASV.188	105	12	1
ASV.189	118	11	1
ASV.190	175	11	2
ASV.192	191	11	1
ASV.193	48	11	1
ASV.194	139	11	1
ASV.195	34	11	2
ASV.196	105	11	1
ASV.197	92	11	2
ASV.200	93	11	1
ASV.202	46	11	1
ASV.204	136	10	1
ASV.205	44	10	1
ASV.206	88	10	1
ASV.207	161	10	2
ASV.208	76	10	1
ASV.210	202	10	1
ASV.211	70	9	1
ASV.212	93	9	1
ASV.213	128	9	1
ASV.214	134	9	1
ASV.215	123	9	1
ASV.216	70	9	1
ASV.217	76	9	2
ASV.218	70	9	1
ASV.219	165	9	2
ASV.220	74	9	1
ASV.221	37	9	2
ASV.222	100	9	1
ASV.223	63	9	2
ASV.226	136	8	1
ASV.227	149	8	1
ASV.228	48	8	1
ASV.229	51	8	1
ASV.230	88	8	1
ASV.231	76	8	2
ASV.234	139	8	1
ASV.235	84	8	2
ASV.236	109	8	1
ASV.237	191	8	1
ASV.238	131	8	1
ASV.239	194	8	1
ASV.241	164	8	1
ASV.242	121	8	1
ASV.243	128	7	1
ASV.244	224	7	1
ASV.245	89	7	2
ASV.246	223	7	1
ASV.247	183	7	1
ASV.248	130	7	1
ASV.249	130	7	1
ASV.250	91	7	1
ASV.251	111	7	1
ASV.252	79	7	1
ASV.253	66	7	1
ASV.254	196	7	1
ASV.255	88	7	1
ASV.256	132	7	1
ASV.257	41	7	1
ASV.258	142	7	1
ASV.260	169	7	1
ASV.261	57	7	1
ASV.264	38	7	1
ASV.267	77	6	2
ASV.268	43	6	2
ASV.269	141	6	1
ASV.270	123	6	1
ASV.271	55	6	1
ASV.272	142	6	1
ASV.273	105	6	1
ASV.274	85	6	1
ASV.275	154	6	1
ASV.276	159	6	1
ASV.277	186	6	1
ASV.278	131	6	1
ASV.279	145	6	2
ASV.280	101	6	2
ASV.281	45	6	1
ASV.282	280	6	1
ASV.283	118	6	1
ASV.284	40	6	1
ASV.285	32	6	1
ASV.286	61	6	1
ASV.287	50	6	2
ASV.288	100	6	1
ASV.289	47	6	1
ASV.290	45	6	1
ASV.291	87	6	1
ASV.292	68	6	1
ASV.293	39	6	1
ASV.295	119	5	1
ASV.296	133	5	1
ASV.297	35	5	1
ASV.298	67	5	1
ASV.299	124	5	1
ASV.300	189	5	1
ASV.301	42	5	1
ASV.302	48	5	1
ASV.303	197	5	1
ASV.304	52	5	1
ASV.305	63	5	1
ASV.307	94	5	1
ASV.308	110	5	1
ASV.309	56	5	1
ASV.310	48	5	1
ASV.311	76	5	1
ASV.312	118	5	1
ASV.315	46	5	1
ASV.316	46	5	1
ASV.318	52	5	1
ASV.319	65	5	1
ASV.320	72	5	1
ASV.321	82	5	2
ASV.322	104	5	1
ASV.323	88	5	1
ASV.324	61	5	1
ASV.326	103	5	1
ASV.327	88	5	1
ASV.328	104	5	1
ASV.329	77	5	1
ASV.330	151	4	1
ASV.331	49	4	1
ASV.332	91	4	1
ASV.333	57	4	1
ASV.334	184	4	1
ASV.335	69	4	1
ASV.336	73	4	1
ASV.337	39	4	1
ASV.338	61	4	1
ASV.339	53	4	1
ASV.340	85	4	1
ASV.341	119	4	1
ASV.342	116	4	1
ASV.343	248	4	1
ASV.344	71	4	1
ASV.345	156	4	1
ASV.346	62	4	1
ASV.348	52	4	1
ASV.349	37	4	1
ASV.350	75	4	1
ASV.351	38	4	1
ASV.352	118	4	1
ASV.353	59	4	1
ASV.354	107	4	1
ASV.355	128	4	1
ASV.356	196	4	1
ASV.357	88	4	1
ASV.358	109	4	1
ASV.359	38	4	1
ASV.360	68	4	1
ASV.361	61	4	1
ASV.362	55	4	1
ASV.363	74	4	1
ASV.364	133	4	1
ASV.365	158	4	1
ASV.366	118	4	1
ASV.367	94	4	1
ASV.368	106	4	1
ASV.370	71	4	1
ASV.371	133	4	1
ASV.372	51	4	1
ASV.373	40	4	1
ASV.374	48	4	1
ASV.375	75	4	1
ASV.376	78	4	1
ASV.377	120	4	1
ASV.378	100	4	1
ASV.379	76	4	1
ASV.380	88	4	1
ASV.381	65	4	1
ASV.382	89	4	1
ASV.383	46	4	1
ASV.384	83	4	1
ASV.385	75	4	1
ASV.386	191	4	1
ASV.387	42	4	1
ASV.388	60	4	1
ASV.389	50	4	1
ASV.390	89	4	1
ASV.391	48	4	1
ASV.392	121	3	1
ASV.393	62	3	1
ASV.394	59	3	1
ASV.395	60	3	1
ASV.396	105	3	1
ASV.397	65	3	1
ASV.398	109	3	1
ASV.399	43	3	1
ASV.400	141	3	1
ASV.401	57	3	1
ASV.402	56	3	1
ASV.403	66	3	1
ASV.404	41	3	1
ASV.405	88	3	1
ASV.406	64	3	1
ASV.407	118	3	1
ASV.408	103	3	1
ASV.409	53	3	1
ASV.411	150	3	1
ASV.412	107	3	1
ASV.413	83	3	1
ASV.414	79	3	1
ASV.415	79	3	1
ASV.416	97	3	1
ASV.417	37	3	1
ASV.418	49	3	1
ASV.419	60	3	1
ASV.420	106	3	1
ASV.421	76	3	1
ASV.422	42	3	1
ASV.423	60	3	1
ASV.424	39	3	1
ASV.425	67	3	1
ASV.426	150	3	1
ASV.427	160	3	1
ASV.428	131	3	1
ASV.429	91	3	1
ASV.430	40	3	1
ASV.431	67	3	1
ASV.432	93	3	1
ASV.433	79	3	1
ASV.434	113	3	1
ASV.435	94	3	1
ASV.436	73	3	1
ASV.437	114	3	1
ASV.438	121	3	1
ASV.439	82	3	1
ASV.440	105	3	1
ASV.442	80	3	1
ASV.443	69	3	1
ASV.445	126	3	1
ASV.446	76	3	1
ASV.447	106	3	1
ASV.448	58	3	1
ASV.449	61	3	1
ASV.450	118	3	1
ASV.451	88	3	1
ASV.452	71	3	1
ASV.453	80	3	1
ASV.454	165	3	1
ASV.455	59	3	1
ASV.456	88	3	1
ASV.457	83	3	1
ASV.458	113	3	1
ASV.459	91	3	1
ASV.460	98	3	1
ASV.462	83	3	1
ASV.463	151	3	1
ASV.464	182	3	1
ASV.465	57	3	1
ASV.466	47	3	1
ASV.467	68	3	1
ASV.468	67	3	1
ASV.469	36	3	1
ASV.470	105	3	1
ASV.471	98	3	1
ASV.472	94	3	1
ASV.473	81	3	1
ASV.474	97	3	1
ASV.475	140	3	1
ASV.476	49	3	1
ASV.477	43	3	1
ASV.478	57	3	1
ASV.479	76	3	1
ASV.480	163	3	1
ASV.481	152	3	1
ASV.482	49	3	1
ASV.483	56	3	1
ASV.484	160	3	1
ASV.485	177	3	1
ASV.486	139	3	1
ASV.487	55	3	1
ASV.489	135	3	1
ASV.490	134	3	1
ASV.491	171	3	1
ASV.492	105	3	1
ASV.493	42	3	1
ASV.494	86	3	1
ASV.495	91	3	1
ASV.496	113	3	1
ASV.497	74	3	1
ASV.498	70	3	1
ASV.499	88	3	1
ASV.500	107	3	1
ASV.501	82	3	1
ASV.502	98	3	1
ASV.503	48	3	1
ASV.504	68	3	1
ASV.505	56	3	1
ASV.508	79	3	1
ASV.509	46	3	1
ASV.510	106	3	1
ASV.511	139	3	1
ASV.512	94	3	1
ASV.513	104	3	1
ASV.514	192	3	1
ASV.515	46	3	1
ASV.516	206	3	1
ASV.517	67	3	1
ASV.518	155	3	1
ASV.519	59	3	1
ASV.520	79	2	1
ASV.521	120	2	1
ASV.522	55	2	1
ASV.523	55	2	1
ASV.524	160	2	1
ASV.525	104	2	1
ASV.526	149	2	1
ASV.527	84	2	1
ASV.528	61	2	1
ASV.529	81	2	1
ASV.530	126	2	1
ASV.531	61	2	1
ASV.532	70	2	1
ASV.533	106	2	1
ASV.534	126	2	1
ASV.535	117	2	1
ASV.536	64	2	1
ASV.537	142	2	1
ASV.538	102	2	1
ASV.539	58	2	1
ASV.540	128	2	1
ASV.541	63	2	1
ASV.542	184	2	1
ASV.543	91	2	1
ASV.544	157	2	1
ASV.545	67	2	1
ASV.546	74	2	1
ASV.547	64	2	1
ASV.548	90	2	1
ASV.549	143	2	1
ASV.550	92	2	1
ASV.551	98	2	1
ASV.552	78	2	1
ASV.553	118	2	1
ASV.554	80	2	1
ASV.555	120	2	1
ASV.556	107	2	1
ASV.557	93	2	1
ASV.558	91	2	1
ASV.559	44	2	1
ASV.560	145	2	1
ASV.561	156	2	1
ASV.562	94	2	1
ASV.563	55	2	1
ASV.564	70	2	1
ASV.565	76	2	1
ASV.566	188	2	1
ASV.567	184	2	1
ASV.568	93	2	1
ASV.569	47	2	1
ASV.570	91	2	1
ASV.571	84	2	1
ASV.572	74	2	1
ASV.573	84	2	1
ASV.574	174	2	1
ASV.575	101	2	1
ASV.576	120	2	1
ASV.577	116	2	1
ASV.578	61	2	1
ASV.579	113	2	1
ASV.580	85	2	1
ASV.581	56	2	1
ASV.582	97	2	1
ASV.583	68	2	1
ASV.584	138	2	1
ASV.585	51	2	1
ASV.586	79	2	1
ASV.587	106	2	1
ASV.588	43	2	1
ASV.589	44	2	1
ASV.590	82	2	1
ASV.591	137	2	1
ASV.592	93	2	1
ASV.593	56	2	1
ASV.594	89	2	1
ASV.595	70	2	1
ASV.596	45	2	1
ASV.597	74	2	1
ASV.598	99	2	1
ASV.599	78	2	1
ASV.600	58	2	1
ASV.601	94	2	1
ASV.602	88	2	1
ASV.603	91	2	1
ASV.604	54	2	1
ASV.605	108	2	1
ASV.606	70	2	1
ASV.607	42	2	1
ASV.608	205	2	1
ASV.609	109	2	1
ASV.610	74	2	1
ASV.611	292	2	1
ASV.612	57	2	1
ASV.613	172	2	1
ASV.614	55	2	1
ASV.615	80	2	1
ASV.616	67	2	1
ASV.617	77	2	1
ASV.618	94	2	1
ASV.619	51	2	1
ASV.620	64	2	1
ASV.621	91	2	1
ASV.622	99	2	1
ASV.623	136	2	1
ASV.624	171	2	1
ASV.625	101	2	1
ASV.626	66	2	1
ASV.627	88	2	1
ASV.628	70	2	1
ASV.629	96	2	1
ASV.630	82	2	1
ASV.631	80	2	1
ASV.632	91	2	1
ASV.633	62	2	1
ASV.634	104	2	1
ASV.635	184	2	1
ASV.636	88	2	1
ASV.637	59	2	1
ASV.638	51	2	1
ASV.639	116	2	1
ASV.640	90	2	1
ASV.641	66	2	1
ASV.642	57	2	1
ASV.643	45	2	1
ASV.644	91	2	1
ASV.645	60	2	1
ASV.646	82	2	1
ASV.647	92	2	1
ASV.648	38	2	1
ASV.649	70	2	1
ASV.650	114	2	1
ASV.651	90	2	1
ASV.652	121	2	1
ASV.653	78	2	1
ASV.654	59	2	1
ASV.655	89	2	1
ASV.656	51	2	1
ASV.657	117	2	1
ASV.658	109	2	1
ASV.659	80	2	1
ASV.660	57	2	1
ASV.661	79	2	1
ASV.662	109	2	1
