asvLen	totReads	numSamps
ASV.501	142	8	1
ASV.502	61	8	1
ASV.503	46	8	1
ASV.505	69	8	1
ASV.506	172	8	1
ASV.508	40	8	1
ASV.509	67	8	1
ASV.510	83	8	1
ASV.511	45	8	1
ASV.512	84	8	2
ASV.513	128	8	1
ASV.514	70	8	2
ASV.515	104	8	1
ASV.517	128	8	1
ASV.519	64	8	1
ASV.521	59	8	3
ASV.523	79	8	1
ASV.524	75	8	1
ASV.525	89	8	2
ASV.526	68	8	1
ASV.527	192	8	1
ASV.528	146	8	1
ASV.529	93	8	1
ASV.531	158	8	1
ASV.532	40	8	1
ASV.533	55	7	1
ASV.534	84	7	1
ASV.535	108	7	1
ASV.536	103	7	1
ASV.537	162	7	1
ASV.538	48	7	1
ASV.539	38	7	1
ASV.541	63	7	1
ASV.542	54	7	1
ASV.543	46	7	1
ASV.548	48	7	1
ASV.550	77	7	1
ASV.551	37	7	1
ASV.552	72	7	1
ASV.553	64	7	2
ASV.554	62	7	2
ASV.555	35	7	1
ASV.556	68	7	2
ASV.558	51	7	1
ASV.559	73	7	1
ASV.560	100	7	1
ASV.561	94	7	2
ASV.562	195	7	1
ASV.563	44	7	1
ASV.564	55	7	2
ASV.565	104	7	2
ASV.567	124	7	1
ASV.568	70	7	2
ASV.569	133	7	1
ASV.570	262	7	1
ASV.571	172	7	1
ASV.572	91	7	2
ASV.573	62	7	2
ASV.574	37	7	1
ASV.575	44	7	1
ASV.576	52	7	1
ASV.577	121	7	1
ASV.579	111	7	1
ASV.580	150	7	1
ASV.582	175	7	1
ASV.583	66	7	1
ASV.584	88	7	1
ASV.586	180	7	1
ASV.588	79	7	1
ASV.589	137	7	1
ASV.590	175	7	1
ASV.591	202	7	1
ASV.592	115	7	2
ASV.593	76	7	1
ASV.595	70	7	1
ASV.596	194	7	1
ASV.597	119	7	1
ASV.598	112	7	1
ASV.599	51	7	1
ASV.600	115	7	1
ASV.601	133	7	1
ASV.602	43	7	1
ASV.603	183	7	1
ASV.604	73	7	1
ASV.605	93	7	1
ASV.606	93	7	1
ASV.608	38	6	1
ASV.610	62	6	1
ASV.612	42	6	1
ASV.613	75	6	1
ASV.614	61	6	1
ASV.617	49	6	1
ASV.618	52	6	1
ASV.620	171	6	1
ASV.621	177	6	1
ASV.624	92	6	1
ASV.625	42	6	1
ASV.626	49	6	1
ASV.628	72	6	1
ASV.630	45	6	1
ASV.631	41	6	1
ASV.634	79	6	1
ASV.636	48	6	1
ASV.637	56	6	1
ASV.638	107	6	1
ASV.642	198	6	1
ASV.643	70	6	2
ASV.644	49	6	1
ASV.646	145	6	1
ASV.647	130	6	1
ASV.648	156	6	1
ASV.649	40	6	1
ASV.650	107	6	1
ASV.651	73	6	2
ASV.652	62	6	1
ASV.653	51	6	1
ASV.654	142	6	1
ASV.655	52	6	1
ASV.656	40	6	1
ASV.657	114	6	1
ASV.658	72	6	1
ASV.659	390	6	1
ASV.660	50	6	1
ASV.661	140	6	1
ASV.662	83	6	1
ASV.663	119	6	1
ASV.664	88	6	2
ASV.665	80	6	1
ASV.666	52	6	1
ASV.667	65	6	1
ASV.668	150	6	1
ASV.669	71	6	1
ASV.670	190	6	1
ASV.671	112	6	1
ASV.672	133	6	1
ASV.673	131	6	1
ASV.674	103	6	1
ASV.676	151	6	1
ASV.677	245	6	1
ASV.679	55	6	1
ASV.680	67	6	1
ASV.681	51	6	1
ASV.682	114	6	1
ASV.683	70	6	1
ASV.684	73	6	1
ASV.685	58	6	1
ASV.686	104	6	1
ASV.687	67	6	1
ASV.688	92	6	1
ASV.689	118	6	1
ASV.690	87	6	1
ASV.691	118	6	1
ASV.692	104	6	1
ASV.694	85	6	1
ASV.695	130	6	1
ASV.696	44	6	1
ASV.698	73	6	1
ASV.699	54	5	1
ASV.700	110	5	1
ASV.703	69	5	1
ASV.704	57	5	1
ASV.707	65	5	1
ASV.709	168	5	1
ASV.710	90	5	1
ASV.712	55	5	1
ASV.714	95	5	1
ASV.715	52	5	1
ASV.718	66	5	1
ASV.719	61	5	1
ASV.721	120	5	1
ASV.722	112	5	1
ASV.724	40	5	1
ASV.726	69	5	1
ASV.727	92	5	1
ASV.728	49	5	1
ASV.730	48	5	1
ASV.731	39	5	1
ASV.732	48	5	1
ASV.733	40	5	1
ASV.734	50	5	1
ASV.735	72	5	1
ASV.736	77	5	1
ASV.737	111	5	1
ASV.738	128	5	1
ASV.739	39	5	1
ASV.740	136	5	1
ASV.741	45	5	1
ASV.742	64	5	1
ASV.744	191	5	1
ASV.745	41	5	1
ASV.746	44	5	1
ASV.748	121	5	1
ASV.749	99	5	1
ASV.751	62	5	1
ASV.754	150	5	1
ASV.756	81	5	1
ASV.757	185	5	1
ASV.758	102	5	1
ASV.759	106	5	1
ASV.760	48	5	1
ASV.761	86	5	1
ASV.762	76	5	1
ASV.763	115	5	1
ASV.765	83	5	1
ASV.766	93	5	1
ASV.768	52	5	1
ASV.770	40	5	1
ASV.771	144	5	1
ASV.772	92	5	1
ASV.773	96	5	1
ASV.774	51	5	1
ASV.775	165	5	1
ASV.777	214	5	1
ASV.778	39	5	1
ASV.779	62	5	1
ASV.780	151	5	1
ASV.781	55	5	2
ASV.783	52	5	1
ASV.784	74	5	1
ASV.785	128	5	1
ASV.786	135	5	2
ASV.787	121	5	1
ASV.788	49	5	1
ASV.789	101	5	1
ASV.791	53	5	1
ASV.792	36	5	1
ASV.793	128	5	1
ASV.794	149	5	1
ASV.795	90	5	1
ASV.796	47	5	2
ASV.797	152	5	1
ASV.798	123	5	1
ASV.799	49	5	1
ASV.800	58	5	1
ASV.801	84	5	1
ASV.802	40	5	1
ASV.803	45	5	1
ASV.804	65	5	1
ASV.805	92	5	2
ASV.807	74	5	2
ASV.808	44	5	1
ASV.809	114	5	1
ASV.810	88	5	1
ASV.811	89	5	1
ASV.812	84	5	1
ASV.814	40	5	1
ASV.815	79	5	1
ASV.816	118	5	1
ASV.817	112	5	1
ASV.818	64	5	1
ASV.819	105	5	1
ASV.820	40	5	1
ASV.821	76	5	1
ASV.822	61	5	1
ASV.823	67	5	1
ASV.824	42	5	1
ASV.825	88	5	1
ASV.826	53	5	1
ASV.827	157	5	1
ASV.828	173	5	1
ASV.829	107	5	1
ASV.830	119	5	1
ASV.832	73	5	1
ASV.833	176	5	1
ASV.834	59	5	1
ASV.838	52	5	1
ASV.839	147	5	1
ASV.840	62	5	1
ASV.841	97	5	1
ASV.842	131	5	1
ASV.843	131	5	1
ASV.844	109	5	1
ASV.845	55	5	1
ASV.847	88	5	1
ASV.848	61	4	1
ASV.849	149	4	1
ASV.851	123	4	1
ASV.852	47	4	1
ASV.856	72	4	1
ASV.858	38	4	1
ASV.860	81	4	1
ASV.861	72	4	1
ASV.862	84	4	1
ASV.863	57	4	1
ASV.864	49	4	1
ASV.865	46	4	1
ASV.867	45	4	1
ASV.868	56	4	1
ASV.872	50	4	1
ASV.873	125	4	1
ASV.874	50	4	1
ASV.875	81	4	1
ASV.877	105	4	1
ASV.880	37	4	1
ASV.881	68	4	1
ASV.882	64	4	1
ASV.884	55	4	1
ASV.885	46	4	1
ASV.888	51	4	1
ASV.891	64	4	1
ASV.894	38	4	1
ASV.895	51	4	1
ASV.896	55	4	1
ASV.897	43	4	1
ASV.899	51	4	1
ASV.900	56	4	1
ASV.901	145	4	1
ASV.902	112	4	1
ASV.903	50	4	1
ASV.904	98	4	1
ASV.905	43	4	1
ASV.907	48	4	1
ASV.911	68	4	1
ASV.914	134	4	1
ASV.915	81	4	1
ASV.916	46	4	1
ASV.917	95	4	1
ASV.918	56	4	1
ASV.919	163	4	1
ASV.920	61	4	1
ASV.921	93	4	2
ASV.922	120	4	1
ASV.923	94	4	1
ASV.924	93	4	1
ASV.925	85	4	1
ASV.926	43	4	1
ASV.928	135	4	1
ASV.929	85	4	1
ASV.930	162	4	1
ASV.931	40	4	1
ASV.932	96	4	1
ASV.933	152	4	1
ASV.936	157	4	1
ASV.937	51	4	1
ASV.938	87	4	1
ASV.939	45	4	1
ASV.941	130	4	1
ASV.942	90	4	1
ASV.944	80	4	1
ASV.947	56	4	1
ASV.948	53	4	1
ASV.949	65	4	1
ASV.950	56	4	1
ASV.951	173	4	1
ASV.952	175	4	1
ASV.954	191	4	1
ASV.955	76	4	1
ASV.956	57	4	1
ASV.958	106	4	1
ASV.960	70	4	2
ASV.961	104	4	1
ASV.962	139	4	1
ASV.963	76	4	1
ASV.964	43	4	1
ASV.965	61	4	1
ASV.966	87	4	1
ASV.967	81	4	2
ASV.968	169	4	1
ASV.969	89	4	1
ASV.970	110	4	1
ASV.971	58	4	1
ASV.972	174	4	1
ASV.973	128	4	2
ASV.974	84	4	1
ASV.975	56	4	1
ASV.976	139	4	1
ASV.977	71	4	1
ASV.978	49	4	1
ASV.979	127	4	1
ASV.981	195	4	1
ASV.982	88	4	1
ASV.983	71	4	1
ASV.984	94	4	1
ASV.985	66	4	1
ASV.986	68	4	1
ASV.987	94	4	1
ASV.988	43	4	1
ASV.989	206	4	1
ASV.990	119	4	1
ASV.991	65	4	1
ASV.992	178	4	1
ASV.993	100	4	1
ASV.994	159	4	1
ASV.995	88	4	1
ASV.996	100	4	1
ASV.997	112	4	1
ASV.998	154	4	1
ASV.999	69	4	1
ASV.1000	106	4	1
ASV.1001	114	4	1
ASV.1002	128	4	1
ASV.1003	106	4	1
ASV.1004	58	4	1
ASV.1005	68	4	1
ASV.1006	121	4	1
ASV.1007	52	4	1
ASV.1008	88	4	1
ASV.1009	35	4	1
ASV.1010	133	4	1
ASV.1011	84	4	1
ASV.1012	60	4	1
ASV.1013	118	4	1
ASV.1014	55	4	1
ASV.1015	84	4	1
ASV.1017	75	4	1
ASV.1018	51	4	1
ASV.1019	134	4	1
ASV.1020	76	4	1
ASV.1021	38	4	1
ASV.1022	53	4	1
ASV.1023	119	4	1
ASV.1024	76	4	1
ASV.1026	116	4	1
ASV.1027	125	4	1
ASV.1028	158	4	1
ASV.1029	43	4	1
ASV.1030	102	4	1
ASV.1031	53	4	1
ASV.1032	192	4	1
ASV.1033	134	4	1
ASV.1034	178	4	1
ASV.1035	82	4	1
ASV.1036	70	4	1
ASV.1037	48	4	1
ASV.1038	106	4	1
ASV.1039	119	4	1
ASV.1040	129	4	1
ASV.1041	104	4	1
ASV.1042	50	4	1
ASV.1043	144	4	1
ASV.1044	93	4	1
ASV.1045	148	4	1
ASV.1046	107	4	1
ASV.1047	88	4	1
ASV.1048	53	4	1
ASV.1049	116	4	1
ASV.1050	51	4	1
ASV.1051	111	4	1
ASV.1052	151	4	1
ASV.1053	100	4	1
ASV.1054	84	4	1
ASV.1055	44	4	1
ASV.1056	139	4	1
ASV.1057	137	4	1
ASV.1058	59	4	1
ASV.1059	93	4	1
ASV.1060	196	4	1
ASV.1061	47	4	1
ASV.1062	76	4	1
ASV.1063	105	4	1
ASV.1064	136	4	1
ASV.1065	128	4	1
ASV.1066	51	3	1
ASV.1067	82	3	1
ASV.1068	76	3	1
ASV.1069	59	3	1
ASV.1071	146	3	1
ASV.1072	46	3	1
ASV.1073	69	3	1
ASV.1074	121	3	1
ASV.1075	62	3	1
ASV.1076	64	3	1
ASV.1077	41	3	1
ASV.1078	126	3	1
ASV.1080	123	3	1
ASV.1082	42	3	1
ASV.1083	88	3	1
ASV.1084	78	3	1
ASV.1085	65	3	1
ASV.1086	130	3	1
ASV.1087	126	3	1
ASV.1088	54	3	1
ASV.1089	43	3	1
ASV.1090	60	3	1
ASV.1092	78	3	1
ASV.1093	58	3	1
ASV.1094	45	3	1
ASV.1095	72	3	1
ASV.1096	65	3	1
ASV.1097	40	3	1
ASV.1098	46	3	1
ASV.1099	44	3	1
ASV.1100	117	3	1
ASV.1101	75	3	1
ASV.1102	48	3	1
ASV.1103	37	3	1
ASV.1104	75	3	1
ASV.1105	51	3	1
ASV.1106	182	3	1
ASV.1107	44	3	1
ASV.1109	52	3	1
ASV.1110	52	3	1
ASV.1111	75	3	1
ASV.1115	48	3	1
ASV.1116	37	3	1
ASV.1118	44	3	1
ASV.1120	111	3	1
ASV.1121	93	3	1
ASV.1122	66	3	1
ASV.1123	102	3	1
ASV.1126	55	3	1
ASV.1127	64	3	1
ASV.1128	96	3	1
ASV.1129	64	3	1
ASV.1130	82	3	1
ASV.1131	161	3	1
ASV.1132	76	3	1
ASV.1133	41	3	1
ASV.1134	70	3	1
ASV.1135	67	3	1
ASV.1136	50	3	1
ASV.1138	46	3	1
ASV.1140	82	3	1
ASV.1141	70	3	1
ASV.1142	112	3	1
ASV.1143	89	3	1
ASV.1144	82	3	1
ASV.1145	45	3	1
ASV.1146	38	3	1
ASV.1147	65	3	1
ASV.1148	117	3	1
ASV.1149	64	3	1
ASV.1150	129	3	1
ASV.1151	138	3	1
ASV.1152	126	3	1
ASV.1153	150	3	1
ASV.1154	51	3	1
ASV.1155	119	3	1
ASV.1156	105	3	1
ASV.1157	82	3	1
ASV.1158	133	3	1
ASV.1159	112	3	1
ASV.1160	84	3	1
ASV.1161	54	3	1
ASV.1162	43	3	1
ASV.1163	45	3	1
ASV.1164	45	3	1
ASV.1165	98	3	1
ASV.1166	114	3	1
ASV.1167	161	3	1
ASV.1168	55	3	1
ASV.1169	123	3	1
ASV.1170	109	3	1
ASV.1171	67	3	1
ASV.1172	220	3	1
ASV.1173	171	3	1
ASV.1174	43	3	1
ASV.1175	68	3	1
ASV.1176	77	3	1
ASV.1177	60	3	1
ASV.1178	102	3	1
ASV.1179	99	3	1
ASV.1180	156	3	1
ASV.1181	67	3	1
ASV.1182	109	3	1
ASV.1183	93	3	1
ASV.1184	54	3	1
ASV.1185	138	3	1
ASV.1186	49	3	1
ASV.1187	61	3	1
ASV.1188	71	3	1
ASV.1189	134	3	1
ASV.1190	90	3	1
ASV.1191	168	3	1
ASV.1192	82	3	1
ASV.1193	119	3	1
ASV.1194	105	3	1
ASV.1195	112	3	1
ASV.1196	105	3	1
ASV.1197	164	3	1
ASV.1198	64	3	1
ASV.1199	64	3	1
ASV.1200	67	3	1
ASV.1201	49	3	1
ASV.1202	111	3	1
ASV.1204	109	3	1
ASV.1205	150	3	1
ASV.1206	74	3	1
ASV.1207	105	3	1
ASV.1208	49	3	1
ASV.1209	87	3	1
ASV.1210	60	3	1
ASV.1211	71	3	1
ASV.1212	57	3	1
ASV.1213	119	3	1
ASV.1214	115	3	1
ASV.1215	79	3	1
ASV.1217	101	3	1
ASV.1218	96	3	1
ASV.1219	61	3	1
ASV.1220	44	3	1
ASV.1221	63	3	1
ASV.1222	111	3	1
ASV.1223	55	3	1
ASV.1224	49	3	1
ASV.1225	70	3	1
ASV.1226	59	3	1
ASV.1227	54	3	1
ASV.1228	109	3	1
ASV.1229	75	3	1
ASV.1230	110	3	1
ASV.1231	121	3	1
ASV.1232	82	3	1
ASV.1233	72	3	1
ASV.1234	92	3	1
ASV.1235	101	3	1
ASV.1236	84	3	1
ASV.1237	104	3	1
ASV.1238	54	3	1
ASV.1239	63	3	1
ASV.1240	90	3	1
ASV.1241	119	3	1
ASV.1242	77	3	1
ASV.1244	102	3	1
ASV.1245	112	3	1
ASV.1246	75	3	1
ASV.1247	119	3	1
ASV.1248	74	3	1
ASV.1249	100	3	1
ASV.1250	41	3	1
ASV.1251	83	3	1
ASV.1252	63	3	1
ASV.1253	181	3	1
ASV.1254	88	3	1
ASV.1255	64	3	1
ASV.1256	74	3	1
ASV.1257	116	3	1
ASV.1258	58	3	1
ASV.1259	165	3	1
ASV.1260	136	3	1
ASV.1261	118	3	1
ASV.1262	45	3	1
ASV.1263	78	3	1
ASV.1264	98	3	1
ASV.1265	105	3	1
ASV.1266	69	3	1
ASV.1267	86	3	1
ASV.1268	152	3	1
ASV.1269	99	3	1
ASV.1270	93	3	1
ASV.1271	115	3	1
ASV.1273	118	3	1
ASV.1274	86	3	1
ASV.1275	71	3	1
ASV.1276	44	3	1
ASV.1277	48	3	1
ASV.1278	66	3	1
ASV.1279	53	3	1
ASV.1280	139	3	1
ASV.1281	48	3	1
ASV.1282	139	3	1
ASV.1283	96	3	1
ASV.1284	134	3	1
ASV.1285	148	3	1
ASV.1286	88	3	1
ASV.1287	65	3	1
ASV.1288	72	3	1
ASV.1289	77	3	1
ASV.1290	52	3	1
ASV.1291	114	3	1
ASV.1292	100	3	1
ASV.1293	75	3	1
ASV.1294	134	3	1
ASV.1295	74	3	1
ASV.1296	40	3	1
ASV.1297	122	3	1
ASV.1298	63	3	1
ASV.1299	93	3	1
ASV.1300	58	3	1
ASV.1301	70	3	1
ASV.1302	69	3	1
ASV.1303	44	3	1
ASV.1304	137	3	1
ASV.1305	79	3	1
ASV.1306	91	3	1
ASV.1307	97	3	1
ASV.1308	132	3	1
ASV.1309	91	3	1
ASV.1310	90	3	1
ASV.1311	55	3	1
ASV.1312	55	3	1
ASV.1314	93	3	1
ASV.1315	84	3	1
ASV.1316	67	3	1
ASV.1317	102	3	1
ASV.1318	39	3	1
ASV.1319	71	3	1
ASV.1320	81	3	1
ASV.1321	51	3	1
ASV.1322	157	3	1
ASV.1323	86	3	1
ASV.1324	68	3	1
ASV.1325	105	3	1
ASV.1326	56	3	1
ASV.1327	139	3	1
ASV.1328	46	3	1
ASV.1329	129	3	1
ASV.1330	172	3	1
ASV.1331	105	3	1
ASV.1334	44	3	1
ASV.1335	46	3	1
ASV.1336	62	3	1
ASV.1337	146	3	1
ASV.1338	54	3	1
ASV.1339	87	3	1
ASV.1340	119	3	1
ASV.1341	99	3	1
ASV.1342	118	3	1
ASV.1343	69	3	1
ASV.1344	82	3	1
ASV.1345	146	3	1
ASV.1346	109	3	1
ASV.1347	168	3	1
ASV.1348	91	3	1
ASV.1349	96	3	1
ASV.1350	146	3	1
ASV.1351	99	3	1
